Model,MSE,RMSE,MAE,R2,SKU,Percent Change,Difference
Moving Average,0.0,0.0,0.0,1.0,0055848-A,,
Weighted Moving Average,0.0009182736455463713,0.030303030303030276,0.030303030303030276,0.0,0055883-A,,
Moving Average,0.0,0.0,0.0,1.0,0055884-A,,
Moving Average,0.0,0.0,0.0,1.0,0056016-A,,
Moving Average,0.0,0.0,0.0,1.0,0056017-A,,
Second Degree Approximation,0.050804823023325056,0.22539925249060844,0.04982921574519483,0.0033147646847605516,0056114-A,,
Moving Average,0.04878048780487805,0.2208630521496931,0.04878048780487805,-0.0512820512820511,0056117-A,,
Linear Smoothing,0.02137822069756601,0.14621292931052987,0.03457917753225258,-0.003981162154118367,0056200-A,,
Second Degree Approximation,0.25586631977680513,0.5058323040067777,0.14585843392631345,-0.0003154196554642219,0056208-A,,
Weighted Moving Average,1.1706349206349211,1.081958835000168,0.5476190476190478,-0.06224279835391022,0056229-A,,
Moving Average,1.1262626262626263,1.0612552125962098,0.5606060606060607,-0.00020387359836893104,0056251-A,,
Moving Average,0.0,0.0,0.0,1.0,0056268-A,,
Moving Average,0.0,0.0,0.0,1.0,0056272-A,,
Moving Average,0.0,0.0,0.0,1.0,0056273-A,,
Moving Average,0.0,0.0,0.0,1.0,0056453-A,,
Exponential Smoothing w/ Trend & Seasonality,0.049408499085951484,0.22228022648438947,0.08091875862774427,0.03371092501903439,0056505-A,,
Moving Average,0.0,0.0,0.0,1.0,0056507-A,,
Weighted Moving Average,0.41437098255280075,0.6437165389772121,0.5782828282828284,-0.011346126908530652,0056562-A,,
Weighted Moving Average,1.7498469543924091,1.3228178084650997,1.0858585858585856,-0.012411452184179605,0056565-A,,
Linear Smoothing,0.8163038889492737,0.9034953729539924,0.7170329667267443,-0.019080014229666542,0056567-A,,
Linear Regression,1.3472835898962023,1.1607254584509648,0.986040326040326,0.009350301546910189,0056573-A,,
Weighted Moving Average,1.0537190082644627,1.0265081627851105,0.75,-0.12396694214876036,0056575-A,,
Linear Smoothing,2.1819185417401523,1.4771318633555206,0.8137976508856244,-0.04463379184020533,0056597-A,,
Weighted Moving Average,0.7734643081533032,0.8794681962147939,0.4752791068580542,-0.0007907356392207188,0056721-X,,
Moving Average,0.0,0.0,0.0,1.0,0056841-A,,
Moving Average,0.0,0.0,0.0,1.0,0056895-A,,
Linear Smoothing,0.036417242351852765,0.1908330221734508,0.04594016408959956,-0.021083449019256628,0056984-A,,
Weighted Moving Average,0.09940312213039487,0.3152826067679517,0.21717171717171707,-0.0064566115702480165,0057000-A,,
Exponential Smoothing w/ Trend & Seasonality,0.055554664622548156,0.23570037043362524,0.10002105600848676,0.38272594863835374,0057001-A,,
Weighted Moving Average,0.04614325068870523,0.21480980119330037,0.1161616161616161,-0.01745867768595022,0057108-A,,
Moving Average,0.0,0.0,0.0,1.0,0057161-A,,
Moving Average,0.0,0.0,0.0,1.0,0057163-A,,
Exponential Smoothing w/ Trend & Seasonality,1.2857136640832576,1.1338931449141305,0.7666662004114674,0.17582457430560428,0057165-A,,
Weighted Moving Average,0.24081726354453625,0.49073135577883775,0.4898989898989899,-0.08367768595041314,0057168-A,,
Second Degree Approximation,0.8041658652501344,0.8967529566442112,0.2904475445931595,-0.043242203567742,0057197-A,,
Moving Average,0.0,0.0,0.0,1.0,0057524-A,,
Moving Average,0.0,0.0,0.0,1.0,0057527-A,,
Weighted Moving Average,0.00573921028466482,0.07575757575757569,0.07575757575757569,0.0,0057540-A,,
Linear Smoothing,0.12269185377543226,0.3502739695944194,0.23376622976755598,-0.001983472499363259,0057602-A,,
Second Degree Approximation,0.06563014501912398,0.2561838110012496,0.11495908004074984,-0.054770187807349435,0057604-A,,
Linear Smoothing,0.2573913044406987,0.5073374660329145,0.3478260852151597,-0.0011764709494828107,0057605-A,,
Second Degree Approximation,0.4070623918926079,0.6380144135461266,0.4447814817898965,-0.09724189609513889,0057609-A,,
Moving Average,0.0,0.0,0.0,1.0,0057832-A,,
Moving Average,0.0,0.0,0.0,1.0,0057852-A,,
Moving Average,0.0,0.0,0.0,1.0,0058036-A,,
Moving Average,0.0,0.0,0.0,1.0,0058140-A,,
Linear Smoothing,0.008409016007300128,0.09170068706013128,0.014346280971301875,-0.0007447768004018585,0058141-A,,
Moving Average,0.0,0.0,0.0,1.0,0058180-A,,
Moving Average,0.0,0.0,0.0,1.0,0058334-A,,
Moving Average,0.0,0.0,0.0,1.0,0058402-A,,
Moving Average,0.0,0.0,0.0,1.0,0058409-A,,
Moving Average,0.0,0.0,0.0,1.0,0058528-A,,
Moving Average,0.009950248756218905,0.09975093361076329,0.009950248756218905,-0.010050251256281229,0058627-A,,
Moving Average,0.0,0.0,0.0,1.0,0058659-A,,
Moving Average,0.0,0.0,0.0,1.0,0058674-A,,
Moving Average,0.0,0.0,0.0,1.0,0058675-A,,
Moving Average,0.0,0.0,0.0,1.0,0058682-A,,
Moving Average,0.0,0.0,0.0,1.0,0058684-A,,
Moving Average,0.0,0.0,0.0,1.0,0058731-A,,
Moving Average,0.0,0.0,0.0,1.0,0058749-A,,
Moving Average,0.0,0.0,0.0,1.0,0058771-A,,
Least Squares Regression,0.06765396137955881,0.26010375118317464,0.1927607205705287,-0.15462760754447036,0058793-A,,
Moving Average,0.0,0.0,0.0,1.0,0058794-A,,
Moving Average,0.0,0.0,0.0,1.0,0058926-A,,
Linear Regression,0.02247807031679892,0.14992688323579237,0.040840290750278875,-0.0008030248697115105,0058927-A,,
Linear Smoothing,0.021266554752857478,0.14583056865025754,0.042646702763567995,-6.634899205604228e-07,0058986-A,,
Moving Average,1.0659509202453987,1.0324489915949353,0.8067484662576687,-0.00217131466271403,0058990-A,,
Linear Smoothing,1.1266699129529782,1.0614470843866775,0.3803793076684641,-0.0037294975533745944,0058991-A,,
Linear Smoothing,0.1309217033404008,0.3618310425328385,0.08315311231707742,-0.006563304970655048,0058992-A,,
Moving Average,0.0,0.0,0.0,1.0,0058993-A,,
Linear Smoothing,0.04556043135716275,0.21344889635967376,0.057119536283843086,-0.027332165602364844,0058999-A,,
Moving Average,0.0,0.0,0.0,1.0,0059053-A,,
Linear Smoothing,17.13912391833835,4.139942501815496,1.2220422397470616,-0.007743338334125216,0059055-A,,
Linear Smoothing,0.10186278789091674,0.319159502272636,0.11330185142103723,-0.0010027986785541287,0059058-A,,
Least Squares Regression,0.022158835644802883,0.14885844163097664,0.042336605225109986,0.002337074224688651,0059059-A,,
Moving Average,0.0,0.0,0.0,1.0,0059079-A,,
Moving Average,0.0,0.0,0.0,1.0,0059080-A,,
Moving Average,0.0,0.0,0.0,1.0,0059087-A,,
Moving Average,0.0,0.0,0.0,1.0,0059091-A,,
Moving Average,0.0,0.0,0.0,1.0,0059092-A,,
Moving Average,0.0,0.0,0.0,1.0,0059095-A,,
Moving Average,0.0,0.0,0.0,1.0,0059096-A,,
Moving Average,0.0,0.0,0.0,1.0,0059102-A,,
Linear Smoothing,0.06254685416259807,0.2500936907692757,0.07014516757970386,-0.0010018716586766008,0059107-A,,
Weighted Moving Average,0.29132231404958675,0.5397428221380871,0.2741046831955922,-0.003162055335968361,0059109-A,,
Moving Average,0.0,0.0,0.0,1.0,0059112-A,,
Moving Average,0.0,0.0,0.0,1.0,0059113-A,,
Second Degree Approximation,0.0006069909732553331,0.02463718679669684,0.021041567128523658,0.0,0059130-A,,
Second Degree Approximation,0.052807765616040024,0.22979940299321933,0.10312677467758057,-0.0064538858586449255,0059134-A,,
Moving Average,0.0,0.0,0.0,1.0,0059136-A,,
Moving Average,0.0,0.0,0.0,1.0,0059171-A,,
Moving Average,0.0,0.0,0.0,1.0,0059176-A,,
Exponential Smoothing w/ Trend & Seasonality,0.0334884555768009,0.18299851249887497,0.16078981957471125,0.7265109461227927,0059188-A,,
Moving Average,0.0,0.0,0.0,1.0,0059189-A,,
Moving Average,0.0,0.0,0.0,1.0,0059194-A,,
Moving Average,0.0,0.0,0.0,1.0,0059195-A,,
Moving Average,0.0,0.0,0.0,1.0,0059196-A,,
Moving Average,0.0,0.0,0.0,1.0,0059198-A,,
Moving Average,0.0,0.0,0.0,1.0,0059199-A,,
Moving Average,0.0,0.0,0.0,1.0,0059205-A,,
Moving Average,0.0,0.0,0.0,1.0,0059206-A,,
Linear Smoothing,0.23189830141516965,0.4815582014826138,0.1197281209345111,-0.005589030761276037,0059207-A,,
Moving Average,0.00909090909090909,0.09534625892455922,0.00909090909090909,-0.009174311926605894,0059208-A,,
Linear Regression,0.6950180297391498,0.8336774134754701,0.5073858488234809,0.06558687112847639,0059209-A,,
Moving Average,0.0,0.0,0.0,1.0,0059217-A,,
Moving Average,0.0,0.0,0.0,1.0,0059219-A,,
Moving Average,0.0,0.0,0.0,1.0,0059225-A,,
Moving Average,0.0,0.0,0.0,1.0,0059227-A,,
Moving Average,0.0,0.0,0.0,1.0,0059228-A,,
Moving Average,0.0,0.0,0.0,1.0,0059229-A,,
Moving Average,0.0,0.0,0.0,1.0,0059233-A,,
Least Squares Regression,0.020433001420490805,0.14294404996533017,0.03909808725858921,-0.001651814315123623,0059235-A,,
Moving Average,0.0,0.0,0.0,1.0,0059236-A,,
Linear Smoothing,0.07286153826908363,0.2699287651753396,0.17846153657135705,-0.026133330622927664,0059237-A,,
Linear Smoothing,0.23769185809718016,0.48753651975742307,0.3145161258988084,-0.018395241387081596,0059243-A,,
Linear Smoothing,0.24429473796533205,0.49426181115410084,0.22105262588691965,-0.025469772156800685,0059244-A,,
Linear Smoothing,0.0013717415773410611,0.03703702981262214,0.037037029812622135,0.0,0059256-A,,
Moving Average,0.0,0.0,0.0,1.0,0059270-A,,
Moving Average,0.0,0.0,0.0,1.0,0059311-A,,
Moving Average,0.0,0.0,0.0,1.0,0059312-A,,
Linear Smoothing,0.10837172992270257,0.3291986177411785,0.2482164077526074,-0.0211834718766708,0059313-A,,
Linear Smoothing,0.0008163260986231977,0.028571421011619247,0.028571421011619247,0.0,0059314-A,,
Moving Average,0.0,0.0,0.0,1.0,0059317-A,,
Moving Average,0.0,0.0,0.0,1.0,0059319-A,,
Second Degree Approximation,0.014881875728372615,0.1219912936580829,0.04474060946724573,0.017563672619151482,0059322-A,,
Moving Average,0.0,0.0,0.0,1.0,0059323-A,,
Moving Average,0.0,0.0,0.0,1.0,0059325-A,,
Linear Smoothing,0.0391440835790395,0.19784863805202071,0.041699815261106755,-0.0007270062815323275,0059326-A,,
Moving Average,0.0,0.0,0.0,1.0,0059337-A,,
Least Squares Regression,0.1999999999999999,0.4472135954999578,0.10000000000000046,-0.05263157894736792,0059343-A,,
Moving Average,0.0,0.0,0.0,1.0,0059344-A,,
Linear Smoothing,0.0037869812830075094,0.061538453693666284,0.061538453693666284,0.0,0059354-A,,
Moving Average,0.0,0.0,0.0,1.0,0059356-A,,
Moving Average,0.0,0.0,0.0,1.0,0059357-A,,
Moving Average,0.0,0.0,0.0,1.0,0059360-A,,
Moving Average,0.0,0.0,0.0,1.0,0059362-A,,
Moving Average,0.0,0.0,0.0,1.0,0059364-A,,
Moving Average,0.0,0.0,0.0,1.0,0059371-A,,
Linear Smoothing,0.8697530895683683,0.9326055380322209,0.3444444392921655,-0.07376924638070137,0059377-A,,
Moving Average,0.0,0.0,0.0,1.0,0059382-A,,
Moving Average,0.0,0.0,0.0,1.0,0059383-A,,
Moving Average,0.0,0.0,0.0,1.0,0059397-A,,
Moving Average,0.0,0.0,0.0,1.0,0059402-A,,
Weighted Moving Average,0.020431588613406788,0.14293910806146368,0.03535353535353534,-0.0015825567082816683,0059406-A,,
Moving Average,0.22533524904214566,0.4746949010071055,0.20689655172413787,-0.013406120023767176,0059455-A,,
Moving Average,0.0,0.0,0.0,1.0,0059456-A,,
Second Degree Approximation,0.1668077123765504,0.4084209989417175,0.16115524931721095,0.012313000828180876,0059472-A,,
Exponential Smoothing w/ Trend & Seasonality,0.042492504809231064,0.20613710197155452,0.06253334232369247,0.2747945845891232,0059482-A,,
Weighted Moving Average,0.003673094582185485,0.06060606060606055,0.06060606060606055,0.0,0059491-A,,
Exponential Smoothing w/ Trend & Seasonality,0.5006946821407757,0.7075978251385286,0.36272635585294916,-0.004692099651873338,0059505-A,,
Second Degree Approximation,0.5007765047729626,0.7076556399640737,0.39469552064702984,0.017498270526959403,0059506-A,,
Second Degree Approximation,0.1610403904254258,0.40129838079093444,0.2994398190975433,0.14111791773106241,0059514-A,,
Moving Average,0.0,0.0,0.0,1.0,0059517-A,,
Moving Average,0.0,0.0,0.0,1.0,0059521-A,,
Moving Average,0.0,0.0,0.0,1.0,0059537-A,,
Moving Average,0.0,0.0,0.0,1.0,0059542-A,,
Moving Average,0.0,0.0,0.0,1.0,0059544-A,,
Moving Average,0.0,0.0,0.0,1.0,0059553-A,,
Second Degree Approximation,0.2088947659349741,0.45705006939609377,0.4383829938177764,0.059973553292616555,0059560-A,,
Moving Average,0.0,0.0,0.0,1.0,0059569-A,,
Moving Average,0.0,0.0,0.0,1.0,0059583-A,,
Moving Average,0.0,0.0,0.0,1.0,0059699-A,,
Second Degree Approximation,0.11037878778710115,0.3322330323539506,0.26577426570764356,0.0,0059703-A,,
Moving Average,0.0,0.0,0.0,1.0,0059715-A,,
Moving Average,0.0,0.0,0.0,1.0,0059718-A,,
Linear Smoothing,0.6260546729027896,0.7912361675901763,0.41629788845268306,-0.08941750646570967,0059809-A,,
Linear Smoothing,0.16122224598212792,0.4015249008245042,0.22648151150500315,-0.08377176465763814,0059810-A,,
Linear Smoothing,0.12249999980308732,0.34999999971869616,0.2499999901543561,-0.0004166650585464282,0059811-A,,
Least Squares Regression,0.006328212291128669,0.07955006154069692,0.07778229661657828,0.0,0060055-S,,
Moving Average,0.0,0.0,0.0,1.0,0060095-S,,
Moving Average,0.0,0.0,0.0,1.0,0060283-S,,
Weighted Moving Average,0.745133149678604,0.863210953173443,0.7848484848484848,-0.16427054637281868,0060284-S,,
Weighted Moving Average,0.7515495867768593,0.8669195964891204,0.8011363636363635,-0.00731253515641872,0060709-S,,
Least Squares Regression,0.7294001273023288,0.8540492534405313,0.7723976027789436,-0.013445369184485578,0060710-S,,
Moving Average,0.3125,0.5590169943749475,0.40625,0.0,0060713-S,,
Linear Smoothing,0.6992281075608838,0.8361986053330177,0.7647058824559541,-0.001436865913469365,0060723-S,,
Exponential Smoothing w/ Trend & Seasonality,0.7091424413567655,0.8421059561342418,0.7639620403200158,0.08773635684757808,0060737-S,,
Linear Smoothing,0.7159235033342854,0.8461226290167906,0.6758241732193644,-0.06303792919333295,0060800-S,,
Linear Smoothing,0.492063491075111,0.7014723737076971,0.5238095163966642,-0.004629627611684839,0060802-S,,
Exponential Smoothing w/ Trend & Seasonality,0.8750623859901416,0.9354476928135221,0.8151963684032404,-0.018254412788528462,0060896-S,,
Linear Regression,0.7976864109354698,0.8931329189630566,0.8198024323946048,-0.02680910343821097,0060983-S,,
Linear Regression,0.5678285260171477,0.7535439774937809,0.617276611069593,-0.04532069562247654,0060988-S,,
Moving Average,0.0,0.0,0.0,1.0,0061007-S,,
Moving Average,0.0,0.0,0.0,1.0,0061010-S,,
Moving Average,0.8482142857142856,0.920985497016259,0.861111111111111,-0.00016711229946508865,0061013-S,,
Linear Smoothing,0.7156268692023439,0.8459473205834651,0.7967553875096517,-0.06464161278873304,0061015-S,,
Exponential Smoothing w/ Trend & Seasonality,0.5547843487793461,0.7448384716026328,0.3085891102415674,-0.06543812436033547,0061041-S,,
Linear Smoothing,0.8641975391147994,0.9296222561421382,0.8148148179087903,-0.296296308672199,0061602-S,,
Linear Smoothing,0.8354632676958886,0.9140367977799847,0.8795557195306277,-0.042998729098052024,0061652-S,,
Linear Smoothing,0.8224498300860628,0.9068901973701462,0.820035461692798,-0.05980112333237608,0062203-S,,
Exponential Smoothing w/ Trend & Seasonality,0.689597055835959,0.8304198069867789,0.7222223583832994,0.07194414915534508,0062223-S,,
Linear Smoothing,0.2029246863043145,0.4504716265252613,0.3428269216636713,-0.04651159651225045,0062236-S,,
Moving Average,0.04166666666666666,0.20412414523193148,0.11805555555555548,-0.043478260869564744,0062262-S,,
Linear Smoothing,0.011507731531325966,0.1072740953414475,0.1072740953414475,0.0,0062264-S,,
Linear Smoothing,0.0742984679698409,0.27257745315752163,0.20918366666339935,-0.12019228631452461,0062266-S,,
Linear Smoothing,0.36674952872631456,0.6055984880482402,0.4280962314325822,-5.412730010534439e-05,0062300-S,,
Exponential Smoothing w/ Trend & Seasonality,0.31667787504546385,0.5627413926889188,0.4946333853334572,0.1833044275143303,0062927-S,,
Second Degree Approximation,0.6292199645949293,0.7932338650076214,0.7055089612006563,0.030311698398225007,0062996-S,,
Linear Smoothing,0.6396604949219862,0.7997877811782237,0.7,-0.04862376216719011,0063001-F,,
Second Degree Approximation,0.6602837119920105,0.8125784343631146,0.6967492958484588,-0.00322176395685303,0063001-S,,
Linear Regression,0.7607569327003048,0.872213811344618,0.7912960579627246,0.006107878246376153,0063005-S,,
Second Degree Approximation,0.10984566486705534,0.33142972839963425,0.2559288537549406,0.20911121295720148,0063006-S,,
Weighted Moving Average,0.44811753902663004,0.6694158192234704,0.4848484848484847,-0.00826446280991755,0063013-F,,
Weighted Moving Average,0.4406336088154268,0.6638023868708418,0.6575757575757575,-6.081611570247929,0063017-S,,
Linear Smoothing,0.22775828877997917,0.47724028411270897,0.3762755027991818,-0.04422513686259455,0063022-S,,
Linear Smoothing,0.779930682743187,0.8831368425918981,0.7862318805104938,-0.049626339392700114,0063023-S,,
Exponential Smoothing w/ Trend & Seasonality,0.2746742951692732,0.5240937847077307,0.46294986272756256,0.3819828358691353,0063025-F,,
Linear Smoothing,0.5140210965115134,0.7169526459338256,0.622073577601146,-0.007100592794780036,0063025-S,,
Second Degree Approximation,0.6107516819566263,0.7815060344978958,0.5852717900363955,-0.026402132177108184,0063028-S,,
Moving Average,0.0,0.0,0.0,1.0,0063130-F,,
Moving Average,0.0,0.0,0.0,1.0,0063130-S,,
Moving Average,0.0,0.0,0.0,1.0,0063133-F,,
Moving Average,0.802541928721174,0.8958470453828455,0.8191823899371069,-0.00015096618357479663,0063133-S,,
Weighted Moving Average,0.8238226420044604,0.9076467605872124,0.8008658008658011,-0.30217127284575995,0063135-F,,
Moving Average,0.8782894736842105,0.9371709949012563,0.881578947368421,-0.009753184713375829,0063135-S,,
Moving Average,0.84375,0.9185586535436918,0.875,-0.0046511627906977715,0063137-S,,
Linear Regression,0.8162010785729714,0.9034384752560473,0.8595277191336305,0.00015367874811011983,0063138-S,,
Weighted Moving Average,0.969623507805326,0.9846946266763752,0.7878787878787878,-2.4244848727317247e-05,0063139-S,,
Second Degree Approximation,0.8872957783638472,0.9419637882444565,0.8591043833308,-0.07472841371590011,0063140-S,,
Linear Smoothing,0.18816884709468892,0.4337843324679776,0.38793103915670457,-0.0035671845050075923,0063142-F,,
Exponential Smoothing w/ Trend & Seasonality,0.15694623870861152,0.39616440868484326,0.31665579985751036,0.25263695853042145,0063149-F,,
Linear Regression,0.7115824930170489,0.8435534914971599,0.7725643542088368,-0.008898789289218945,0063149-S,,
Linear Regression,0.7594779582293628,0.8714803257844452,0.7245038450800741,0.008344676822802155,0063157-S,,
Second Degree Approximation,0.5548914649439881,0.7449103737658566,0.6436952457217816,0.009122384028592556,0063159-S,,
Moving Average,0.0,0.0,0.0,1.0,0063163-S,,
Exponential Smoothing w/ Trend & Seasonality,0.03697209411974461,0.19228128905263925,0.0978063153188286,0.037185048964984424,0063164-S,,
Linear Smoothing,0.6614643595349288,0.8133045921024477,0.7342513710179102,-0.00036276596331785704,0063165-F,,
Linear Regression,0.8209511854552445,0.9060635659021085,0.8391525074824131,-0.004978088745066556,0063165-S,,
Linear Smoothing,0.6548476452391773,0.8092265722522817,0.6479532159636411,-0.009183014923389576,0063182-F,,
Weighted Moving Average,0.8684018872106649,0.9318808331598332,0.8746081504702194,-0.008737551304101032,0063182-S,,
Moving Average,0.0,0.0,0.0,1.0,0063187-S,,
Linear Smoothing,0.10043443470939001,0.31691392318639144,0.2293057529396706,-0.01689865143257374,0063189-S,,
Exponential Smoothing w/ Trend & Seasonality,0.6459267917959138,0.803695708459311,0.6083636179195169,-0.11583087966640071,0063190-S,,
Linear Smoothing,0.7326000803702465,0.8559206040108197,0.7781609189385965,-0.005091573678691619,0063201-S,,
Weighted Moving Average,0.5002295684113865,0.7072690919384125,0.6212121212121211,-0.00045913682277309853,0063207-S,,
Linear Regression,0.10839765453433117,0.329237990721501,0.3282875511396843,0.0,0063213-S,,
Second Degree Approximation,0.3282461726502473,0.5729277202669175,0.30442341579423954,0.07318727722283125,0063216-S,,
Linear Smoothing,1.150713762907499,1.0727132715257601,0.8726807743930624,-0.2794120127063642,0063230-S,,
Linear Smoothing,0.632885252550482,0.7955408553622385,0.6513687590923106,-0.10840444230462776,0063238-S,,
Linear Regression,0.8107824036851337,0.9004345637996876,0.8210148901097042,-0.030607210318075007,0063240-S,,
Linear Smoothing,0.44536940695134986,0.667360027984408,0.5403225805274968,-0.0179872158887997,0063378-S,,
Linear Smoothing,0.08302411901422113,0.2881390619374977,0.1493506435585004,-0.0045918400720756924,0063403-F,,
Exponential Smoothing w/ Trend & Seasonality,0.09459063612053578,0.3075559073087945,0.09874218299504128,-0.00012294532322609797,0063403-S,,
Exponential Smoothing w/ Trend & Seasonality,0.2925567131168728,0.5408851200734522,0.41122641284141115,0.31924303293958434,0063404-F,,
Linear Regression,0.23247940130004793,0.4821611777196998,0.33762186740288025,-0.0009941100562573801,0063404-S,,
Moving Average,0.7361111111111112,0.8579691784155834,0.7708333333333334,-0.0023640661938535423,0063405-S,,
Least Squares Regression,0.5241971469389306,0.7240146040923005,0.47989657401422103,-0.006696793553173874,0063406-S,,
Moving Average,0.0,0.0,0.0,1.0,0064007-S,,
Linear Smoothing,0.6295168824961582,0.7934209995306137,0.6421397046577565,-0.09217386842706965,0064009-S,,
Moving Average,0.673611111111111,0.8207381501496753,0.7430555555555557,-0.010416666666666519,0064010-S,,
Moving Average,0.0,0.0,0.0,1.0,0064023-S,,
Moving Average,0.0,0.0,0.0,1.0,0064541-S,,
Moving Average,0.0,0.0,0.0,1.0,0064637-F,,
Moving Average,0.0,0.0,0.0,1.0,0064637-S,,
Moving Average,0.0,0.0,0.0,1.0,0064660-S,,
Moving Average,0.0,0.0,0.0,1.0,0064679-S,,
Second Degree Approximation,0.10563780532675758,0.32501969990564816,0.20912143899759983,-0.06958277893342046,0066130-F,,
Moving Average,0.0,0.0,0.0,1.0,0066130-S,,
Exponential Smoothing w/ Trend & Seasonality,0.6153481981920937,0.7844413287124116,0.6716035282879615,0.046063080314648785,0066166-S,,
Weighted Moving Average,0.8101469237832876,0.9000816206229786,0.8278236914600552,-0.0002834467120182982,0066229-S,,
Moving Average,0.0,0.0,0.0,1.0,0066591-S,,
Moving Average,0.0,0.0,0.0,1.0,0066593-S,,
Moving Average,0.0,0.0,0.0,1.0,0066598-S,,
Moving Average,0.0,0.0,0.0,1.0,0066607-S,,
Linear Regression,0.7180345577175548,0.847369197999051,0.6787171792545511,-0.05511189175718445,0066613-S,,
Weighted Moving Average,0.672079648156203,0.8198046402382723,0.7049441786283891,-0.00256509497681523,0066615-S,,
Linear Smoothing,0.6809167153571044,0.8251767782463976,0.7523454856677912,-0.0005519318932381001,0066623-S,,
Weighted Moving Average,0.4640117755091018,0.6811840981035169,0.5784313725490197,-0.047651586891643616,0066627-S,,
Moving Average,0.0,0.0,0.0,1.0,0066629-S,,
Second Degree Approximation,0.4242807115012494,0.6513683378099133,0.3272199461665022,-0.003408398002954671,0066634-S,,
Second Degree Approximation,0.01693414302824084,0.1301312530802683,0.1061288711288708,0.0,0066650-S,,
Linear Smoothing,0.4360822762678347,0.6603652597372417,0.6307189543675613,-1.5230474555496154,0066651-S,,
Weighted Moving Average,0.22245179063360881,0.47164795200828424,0.43939393939393934,-0.0010330578512396382,0066652-S,,
Least Squares Regression,0.4661752349935739,0.6827702651650656,0.45339075669167367,-0.00855219109186689,0066674-S,,
Least Squares Regression,5.626811135136043,2.3720900352086223,1.6728389154704948,-0.034340282194125216,0066675-S,,
Linear Smoothing,0.69242598953029,0.8321213790849806,0.7516339845129754,-0.0015447348563120133,0066676-S,,
Weighted Moving Average,0.7750885478158203,0.8803911334263994,0.7337662337662338,-0.29843893480257067,0066680-F,,
Linear Regression,0.48662145688944164,0.6975825806952476,0.595702249768436,-0.012561927495550185,0066680-S,,
Second Degree Approximation,0.6966438609590918,0.8346519400079843,0.7030846332903856,-0.003167159781092277,0066685-S,,
Linear Smoothing,0.32512633850513173,0.5701985079822042,0.5681818812196429,-2.9340286959120947,0066692-S,,
Moving Average,1.856150793650794,1.3624062513254973,0.8690476190476191,-0.0006876528117361058,0066695-S,,
Exponential Smoothing w/ Trend & Seasonality,2.1624141669691364,1.4705149325896478,1.0601848809015741,0.06208542155555541,0066696-S,,
Second Degree Approximation,0.29517209196473365,0.5432974249568404,0.34598640157346944,0.10710442180668045,0066702-F,,
Least Squares Regression,0.5925498253399701,0.7697725802728818,0.5310761361935991,-0.022665560982022326,0066702-S,,
Second Degree Approximation,3.4905701282054222,1.868306754311353,1.5142422804899083,0.12735746794864444,0066721-S,,
Weighted Moving Average,0.018595041322314015,0.13636363636363624,0.13636363636363624,0.0,0066731-S,,
Linear Smoothing,0.943838082260101,0.9715132949476816,0.8107514079329822,-0.06181784254261369,0066753-S,,
Weighted Moving Average,0.0,0.0,0.0,1.0,0066760-S,,
Second Degree Approximation,0.2835999070854768,0.5325409909908126,0.33052061956752443,-0.0251439264319282,0066793-S,,
Linear Smoothing,0.26690616837596903,0.5166296239821804,0.5109890098448399,-0.08986685420187368,0066800-F,,
Linear Smoothing,3.741702629385365,1.9343481148400783,1.4144329885382405,-0.03751736617828416,0066800-S,,
Linear Smoothing,0.4661363643473467,0.6827417991798559,0.631818182608163,-0.41006250215072404,0066804-S,,
Linear Smoothing,1.4414192303258522,1.2005912003366725,0.8458646602810492,-0.09840516167217217,0066808-S,,
Linear Regression,0.24068285702151304,0.4905943915512213,0.3096600907659534,-0.026913523291788977,0066809-S,,
Moving Average,0.36111111111111105,0.6009252125773314,0.33333333333333337,-0.0030864197530862114,0066813-S,,
Weighted Moving Average,0.6111111111111112,0.7817359599705717,0.7083333333333333,-0.002849002849002913,0066820-S,,
Linear Smoothing,0.2948753451546807,0.5430242583482626,0.5421052621807583,-2.276392723940897,0066831-S,,
Linear Smoothing,0.8878384214936385,0.9422517824305977,0.7780313779721572,-0.11904634375760681,0066850-S,,
Linear Smoothing,1.0434027843878309,1.0214708925798281,0.8044871786694409,-0.10209419100964623,0066854-S,,
Least Squares Regression,0.17863361184316606,0.4226506971994321,0.20050615717782147,0.01969359354360123,0066855-S,,
Weighted Moving Average,0.4867998163452709,0.6977104100880758,0.5871212121212119,-0.00500607245475293,0066857-S,,
Linear Smoothing,3.434986863433315,1.8533717553241484,1.0211396343549812,-0.023413611888894792,0066870-S,,
Weighted Moving Average,0.07438016528925619,0.2727272727272727,0.2727272727272727,0.0,0066871-F,,
Linear Regression,0.22856613642151258,0.47808590903885945,0.3266666919649133,-0.0036633974315611884,0066871-S,,
Moving Average,0.46064814814814814,0.6787106512705898,0.574074074074074,-0.0016778523489930919,0066878-S,,
Moving Average,0.3806818181818182,0.6169941800226467,0.4318181818181818,-0.0013586956521740579,0066879-S,,
Linear Smoothing,0.7749880305199865,0.8803340448488781,0.7864406768988469,-0.002139694637913969,0066892-S,,
Linear Smoothing,4.856213022755359,2.203681697241087,1.3769230744683438,-0.03543987692011896,0066896-S,,
Moving Average,0.3005952380952381,0.5482656637937835,0.4166666666666667,-0.0042613636363637575,0066902-S,,
Linear Regression,0.7712423418342514,0.8782040433943876,0.7835286664554957,-0.036892481799382315,0066931-S,,
