Date,Sku,ShippedQty
2023-05-25 05:59:18,SKUAFO 46045 SS,1
2023-05-25 05:59:18,SKUAFO 46045 SS,1
2023-05-25 07:14:37,SKUAFO 46045 SS,1
2023-05-25 07:46:03,SKUAFO 46045 SS,1
2023-05-26 09:17:35,SKUAFO 46045 SS,1
2023-05-26 10:03:10,SKUAFO 46045 SS,1
2023-05-26 10:27:46,SKUAFO 46045 SS,1
2023-05-26 10:27:46,SKUAFO 46045 SS,1
2023-05-26 10:38:59,SKUAFO 46045 SS,1
2023-05-26 11:25:17,SKUAFO 46045 SS,1
2023-05-26 11:25:17,SKUAFO 46045 SS,1
2023-05-26 11:35:23,SKUAFO 46045 SS,1
2023-05-26 11:41:50,SKUAFO 46045 SS,1
2023-05-26 11:49:50,SKUAFO 46045 SS,1
2023-05-26 11:55:12,SKUAFO 46045 SS,1
2023-05-30 05:35:14,SKUAFO 46045 SS,1
2023-05-30 05:35:14,SKUAFO 46045 SS,1
2023-05-30 05:35:14,SKUAFO 46045 SS,1
2023-05-30 05:46:39,SKUAFO 46045 SS,1
2023-05-30 05:46:39,SKUAFO 46045 SS,1
2023-05-30 05:58:54,SKUAFO 46045 SS,1
2023-05-30 06:11:26,SKUAFO 46045 SS,1
2023-05-30 06:23:12,SKUAFO 46045 SS,1
2023-05-30 06:23:12,SKUAFO 46045 SS,1
2023-05-30 07:01:37,SKUAFO 46045 SS,1
2023-05-30 07:47:31,SKUAFO 46045 SS,1
2023-05-30 10:29:43,SKUAFO 46045 SS,1
2023-05-30 10:43:56,SKUAFO 46045 SS,1
2023-05-30 11:45:05,SKUAFO 46045 SS,1
2023-05-30 11:45:05,SKUAFO 46045 SS,1
2023-05-30 11:56:59,SKUAFO 46045 SS,1
2023-05-31 05:13:01,SKUAFO 46045 SS,1
2023-06-01 09:32:58,SKUAFO 46045 SS,1
2023-06-01 11:55:27,SKUAFO 46045 SS,1
2023-06-01 13:08:48,SKUAFO 46045 SS,1
2023-06-02 10:28:00,SKUAFO 46045 SS,1
2023-06-02 10:28:00,SKUAFO 46045 SS,1
2023-06-02 12:50:30,SKUAFO 46045 SS,1
2023-06-05 05:54:38,SKUAFO 46045 SS,1
2023-06-05 05:54:38,SKUAFO 46045 SS,1
2023-06-05 05:54:38,SKUAFO 46045 SS,1
2023-06-05 05:54:38,SKUAFO 46045 SS,1
2023-06-05 05:54:38,SKUAFO 46045 SS,1
2023-06-05 05:54:38,SKUAFO 46045 SS,1
2023-06-05 05:54:38,SKUAFO 46045 SS,1
2023-06-05 06:58:43,SKUAFO 46045 SS,1
2023-06-05 06:58:43,SKUAFO 46045 SS,1
2023-06-06 05:29:15,SKUAFO 46045 SS,1
2023-06-06 07:56:12,SKUAFO 46045 SS,1
2023-06-06 09:09:21,SKUAFO 46045 SS,1
2023-06-06 11:21:05,SKUAFO 46045 SS,1
2023-06-06 11:21:05,SKUAFO 46045 SS,1
2023-06-06 11:21:05,SKUAFO 46045 SS,1
2023-06-06 11:21:05,SKUAFO 46045 SS,1
2023-06-06 11:35:01,SKUAFO 46045 SS,1
2023-06-06 11:47:16,SKUAFO 46045 SS,1
2023-06-06 12:23:03,SKUAFO 46045 SS,1
2023-06-06 12:35:45,SKUAFO 46045 SS,1
2023-06-06 12:46:27,SKUAFO 46045 SS,1
2023-06-06 12:46:27,SKUAFO 46045 SS,1
2023-06-06 12:46:27,SKUAFO 46045 SS,1
2023-06-07 05:29:52,SKUAFO 46045 SS,1
2023-06-07 09:33:38,SKUAFO 46045 SS,1
2023-06-07 09:33:38,SKUAFO 46045 SS,1
2023-06-07 09:33:38,SKUAFO 46045 SS,1
2023-06-07 10:03:17,SKUAFO 46045 SS,1
2023-06-07 11:18:29,SKUAFO 46045 SS,1
2023-06-07 11:47:22,SKUAFO 46045 SS,1
2023-06-07 11:47:22,SKUAFO 46045 SS,1
2023-06-07 11:52:54,SKUAFO 46045 SS,1
2023-06-08 06:05:20,SKUAFO 46045 SS,1
2023-06-08 06:05:20,SKUAFO 46045 SS,1
2023-06-08 06:05:20,SKUAFO 46045 SS,1
2023-06-08 06:05:20,SKUAFO 46045 SS,1
2023-06-08 06:54:27,SKUAFO 46045 SS,1
2023-06-08 06:54:27,SKUAFO 46045 SS,1
2023-06-08 07:27:14,SKUAFO 46045 SS,1
2023-06-08 07:27:14,SKUAFO 46045 SS,1
2023-06-08 08:01:52,SKUAFO 46045 SS,1
2023-06-08 08:01:52,SKUAFO 46045 SS,1
2023-06-08 09:08:15,SKUAFO 46045 SS,1
2023-06-08 09:49:58,SKUAFO 46045 SS,1
2023-06-08 11:45:31,SKUAFO 46045 SS,1
2023-06-08 11:45:31,SKUAFO 46045 SS,1
2023-06-09 05:03:40,SKUAFO 46045 SS,1
2023-06-09 05:03:40,SKUAFO 46045 SS,1
2023-06-09 07:33:28,SKUAFO 46045 SS,1
2023-06-12 05:20:56,SKUAFO 46045 SS,1
2023-06-12 05:20:56,SKUAFO 46045 SS,1
2023-06-12 05:27:21,SKUAFO 46045 SS,1
2023-06-12 07:22:50,SKUAFO 46045 SS,1
2023-06-12 07:22:50,SKUAFO 46045 SS,1
2023-06-12 07:22:50,SKUAFO 46045 SS,1
2023-06-12 08:17:25,SKUAFO 46045 SS,1
2023-06-12 08:17:25,SKUAFO 46045 SS,1
2023-06-12 12:08:53,SKUAFO 46045 SS,1
2023-06-12 12:24:58,SKUAFO 46045 SS,1
2023-06-13 04:51:51,SKUAFO 46045 SS,1
2023-06-13 05:02:17,SKUAFO 46045 SS,1
2023-06-13 05:34:59,SKUAFO 46045 SS,1
2023-06-13 05:47:13,SKUAFO 46045 SS,1
2023-06-14 10:17:22,SKUAFO 46045 SS,1
2023-06-14 10:17:22,SKUAFO 46045 SS,1
2023-06-14 10:17:22,SKUAFO 46045 SS,1
2023-06-16 06:10:06,SKUAFO 46045 SS,1
2023-06-16 08:31:55,SKUAFO 46045 SS,1
2023-06-16 10:26:41,SKUAFO 46045 SS,1
2023-06-16 12:51:29,SKUAFO 46045 SS,1
2023-06-16 12:51:29,SKUAFO 46045 SS,1
2023-06-16 12:51:29,SKUAFO 46045 SS,1
2023-06-16 12:51:29,SKUAFO 46045 SS,1
2023-06-19 07:14:46,SKUAFO 46045 SS,1
2023-06-19 07:35:40,SKUAFO 46045 SS,1
2023-06-19 07:35:40,SKUAFO 46045 SS,1
2023-06-19 07:56:36,SKUAFO 46045 SS,1
2023-06-19 09:53:16,SKUAFO 46045 SS,1
2023-06-19 09:53:16,SKUAFO 46045 SS,1
2023-06-19 09:53:16,SKUAFO 46045 SS,1
2023-06-19 09:53:16,SKUAFO 46045 SS,1
2023-06-19 12:06:02,SKUAFO 46045 SS,1
2023-06-19 12:19:21,SKUAFO 46045 SS,1
2023-06-19 12:19:21,SKUAFO 46045 SS,1
2023-06-19 12:33:29,SKUAFO 46045 SS,1
2023-06-19 12:33:29,SKUAFO 46045 SS,1
2023-06-20 05:03:54,SKUAFO 46045 SS,1
2023-06-20 05:03:54,SKUAFO 46045 SS,1
2023-06-20 06:25:31,SKUAFO 46045 SS,1
2023-06-23 04:16:07,SKUAFO 46045 SS,1
2023-06-23 04:48:31,SKUAFO 46045 SS,1
2023-06-23 05:52:13,SKUAFO 46045 SS,1
2023-06-23 06:01:31,SKUAFO 46045 SS,1
2023-06-23 06:14:05,SKUAFO 46045 SS,1
2023-06-23 06:14:05,SKUAFO 46045 SS,1
2023-06-23 06:14:05,SKUAFO 46045 SS,1
2023-06-23 06:14:05,SKUAFO 46045 SS,1
2023-06-23 06:14:05,SKUAFO 46045 SS,1
2023-06-23 07:04:24,SKUAFO 46045 SS,1
2023-06-23 07:04:24,SKUAFO 46045 SS,1
2023-06-23 07:29:30,SKUAFO 46045 SS,1
2023-06-23 07:42:55,SKUAFO 46045 SS,1
2023-06-23 08:01:29,SKUAFO 46045 SS,1
2023-06-23 09:08:11,SKUAFO 46045 SS,1
2023-06-23 12:27:51,SKUAFO 46045 SS,1
2023-06-27 10:29:51,SKUAFO 46045 SS,1
2023-06-27 10:29:51,SKUAFO 46045 SS,1
2023-06-27 10:29:51,SKUAFO 46045 SS,1
2023-06-27 11:35:32,SKUAFO 46045 SS,1
2023-06-27 11:59:55,SKUAFO 46045 SS,1
2023-06-27 12:29:09,SKUAFO 46045 SS,1
2023-06-27 12:29:09,SKUAFO 46045 SS,1
2023-06-27 12:29:09,SKUAFO 46045 SS,1
2023-06-28 05:24:05,SKUAFO 46045 SS,1
2023-06-28 05:24:05,SKUAFO 46045 SS,1
2023-06-28 05:33:30,SKUAFO 46045 SS,1
2023-06-28 05:33:30,SKUAFO 46045 SS,1
2023-06-28 05:43:38,SKUAFO 46045 SS,1
2023-06-28 05:43:38,SKUAFO 46045 SS,1
2023-06-28 05:43:38,SKUAFO 46045 SS,1
2023-06-28 09:41:24,SKUAFO 46045 SS,1
2023-06-29 04:29:13,SKUAFO 46045 SS,1
2023-06-29 04:29:40,SKUAFO 46045 SS,1
2023-06-29 05:41:25,SKUAFO 46045 SS,1
2023-06-29 05:41:25,SKUAFO 46045 SS,1
2023-06-29 13:10:20,SKUAFO 46045 SS,1
2023-06-30 12:29:12,SKUAFO 46045 SS,1
2023-06-30 12:31:07,SKUAFO 46045 SS,1
2023-06-30 12:31:37,SKUAFO 46045 SS,1
2023-06-30 12:32:02,SKUAFO 46045 SS,1
2023-07-03 05:17:38,SKUAFO 46045 SS,1
2023-07-03 09:45:09,SKUAFO 46045 SS,1
2023-07-03 09:45:27,SKUAFO 46045 SS,1
2023-07-03 09:47:55,SKUAFO 46045 SS,1
2023-07-03 09:49:57,SKUAFO 46045 SS,1
2023-07-03 09:52:05,SKUAFO 46045 SS,1
2023-07-03 09:52:30,SKUAFO 46045 SS,1
2023-07-03 09:54:17,SKUAFO 46045 SS,1
2023-07-03 09:59:14,SKUAFO 46045 SS,1
2023-07-03 12:14:38,SKUAFO 46045 SS,1
2023-07-05 09:05:21,SKUAFO 46045 SS,1
2023-07-05 09:06:28,SKUAFO 46045 SS,1
2023-07-05 09:07:37,SKUAFO 46045 SS,1
2023-07-05 09:08:31,SKUAFO 46045 SS,1
2023-07-05 09:09:05,SKUAFO 46045 SS,1
2023-07-05 09:10:49,SKUAFO 46045 SS,1
2023-07-05 09:11:29,SKUAFO 46045 SS,1
2023-07-05 09:12:09,SKUAFO 46045 SS,1
2023-07-07 07:15:00,SKUAFO 46045 SS,1
2023-07-07 10:04:06,SKUAFO 46045 SS,1
2023-07-07 10:04:13,SKUAFO 46045 SS,1
