Date,Sku,ShippedQty
10/19/2023 10:39:20 AM,AFO 46045 SS,1
10/19/2023 10:39:20 AM,AFO 46045 SS,1
10/19/2023 10:39:20 AM,AFO 46045 SS,1
10/19/2023 10:39:20 AM,AFO 46045 SS,1
10/19/2023 10:39:20 AM,AFO 46045 SS,1
10/19/2023 10:39:20 AM,AFO 46045 SS,1
10/19/2023 10:39:20 AM,AFO 46045 SS,1
10/19/2023 10:39:20 AM,AFO 46045 SS,1
10/19/2023 10:39:20 AM,AFO 46045 SS,1
10/19/2023 10:39:20 AM,AFO 46045 SS,1
10/19/2023 10:39:20 AM,AFO 46045 SS,1
10/19/2023 10:39:20 AM,AFO 46045 SS,1
10/19/2023 10:39:20 AM,AFO 46045 SS,1
10/19/2023 10:39:20 AM,AFO 46045 SS,1
10/19/2023 10:39:20 AM,AFO 46045 SS,1
10/19/2023 10:39:20 AM,AFO 46045 SS,1
10/19/2023 10:39:20 AM,AFO 46045 SS,1
10/19/2023 10:39:20 AM,AFO 46045 SS,1
10/19/2023 12:47:40 PM,AFO 46045 SS,1
10/19/2023 12:47:40 PM,AFO 46045 SS,1
10/19/2023 12:47:40 PM,AFO 46045 SS,1
10/19/2023 12:47:40 PM,AFO 46045 SS,1
10/19/2023 12:47:40 PM,AFO 46045 SS,1
10/19/2023 12:47:40 PM,AFO 46045 SS,1
10/19/2023 12:47:40 PM,AFO 46045 SS,1
10/19/2023 12:47:40 PM,AFO 46045 SS,1
10/19/2023 12:47:40 PM,AFO 46045 SS,1
10/19/2023 12:47:40 PM,AFO 46045 SS,1
10/19/2023 12:47:40 PM,AFO 46045 SS,1
10/19/2023 12:47:40 PM,AFO 46045 SS,1
10/19/2023 12:47:40 PM,AFO 46045 SS,1
10/19/2023 12:47:40 PM,AFO 46045 SS,1
10/19/2023 12:47:40 PM,AFO 46045 SS,1
10/19/2023 12:47:40 PM,AFO 46045 SS,1
10/19/2023 12:47:40 PM,AFO 46045 SS,1
10/19/2023 12:47:40 PM,AFO 46045 SS,1
10/19/2023 12:47:40 PM,AFO 46045 SS,1
10/19/2023 12:47:40 PM,AFO 46045 SS,1
10/19/2023 12:47:40 PM,AFO 46045 SS,1
10/19/2023 12:47:40 PM,AFO 46045 SS,1
10/19/2023 12:47:40 PM,AFO 46045 SS,1
10/19/2023 12:47:40 PM,AFO 46045 SS,1
10/19/2023 12:47:40 PM,AFO 46045 SS,1
10/19/2023 12:47:40 PM,AFO 46045 SS,1
10/19/2023 12:47:40 PM,AFO 46045 SS,1
10/19/2023 12:47:40 PM,AFO 46045 SS,1
10/19/2023 12:47:40 PM,AFO 46045 SS,1
10/19/2023 12:47:40 PM,AFO 46045 SS,1
10/19/2023 12:47:40 PM,AFO 46045 SS,1
10/19/2023 12:47:40 PM,AFO 46045 SS,1
10/19/2023 12:47:40 PM,AFO 46045 SS,1
10/19/2023 12:47:40 PM,AFO 46045 SS,1
10/19/2023 12:47:40 PM,AFO 46045 SS,1
10/19/2023 12:47:40 PM,AFO 46045 SS,1
10/19/2023 12:47:40 PM,AFO 46045 SS,1
10/19/2023 12:47:40 PM,AFO 46045 SS,1
10/19/2023 12:47:40 PM,AFO 46045 SS,1
10/19/2023 12:47:40 PM,AFO 46045 SS,1
10/19/2023 12:47:40 PM,AFO 46045 SS,1
10/19/2023 12:47:40 PM,AFO 46045 SS,1
10/19/2023 12:47:40 PM,AFO 46045 SS,1
10/19/2023 12:47:40 PM,AFO 46045 SS,1
10/19/2023 12:47:40 PM,AFO 46045 SS,1
10/19/2023 12:47:40 PM,AFO 46045 SS,1
10/19/2023 12:47:40 PM,AFO 46045 SS,1
10/19/2023 12:47:40 PM,AFO 46045 SS,1
10/19/2023 12:47:40 PM,AFO 46045 SS,1
10/19/2023 12:47:40 PM,AFO 46045 SS,1
10/19/2023 12:47:40 PM,AFO 46045 SS,1
10/19/2023 12:47:40 PM,AFO 46045 SS,1
10/19/2023 12:47:40 PM,AFO 46045 SS,1
10/19/2023 12:47:40 PM,AFO 46045 SS,1
10/19/2023 12:47:40 PM,AFO 46045 SS,1
10/19/2023 12:47:40 PM,AFO 46045 SS,1
10/19/2023 12:47:40 PM,AFO 46045 SS,1
10/19/2023 12:47:40 PM,AFO 46045 SS,1
10/19/2023 12:47:40 PM,AFO 46045 SS,1
10/19/2023 12:47:40 PM,AFO 46045 SS,1
10/19/2023 12:47:40 PM,AFO 46045 SS,1
10/19/2023 12:47:40 PM,AFO 46045 SS,1
10/19/2023 12:47:40 PM,AFO 46045 SS,1
10/19/2023 12:47:40 PM,AFO 46045 SS,1
10/19/2023 12:47:40 PM,AFO 46045 SS,1
10/19/2023 12:47:40 PM,AFO 46045 SS,1
10/19/2023 12:47:40 PM,AFO 46045 SS,1
10/19/2023 12:47:40 PM,AFO 46045 SS,1
10/19/2023 12:47:40 PM,AFO 46045 SS,1
10/19/2023 12:47:40 PM,AFO 46045 SS,1
10/19/2023 12:47:40 PM,AFO 46045 SS,1
10/19/2023 12:47:40 PM,AFO 46045 SS,1
10/19/2023 12:47:40 PM,AFO 46045 SS,1
10/19/2023 12:47:40 PM,AFO 46045 SS,1
10/19/2023 12:47:40 PM,AFO 46045 SS,1
10/19/2023 12:47:40 PM,AFO 46045 SS,1
10/19/2023 12:47:40 PM,AFO 46045 SS,1
10/19/2023 12:47:40 PM,AFO 46045 SS,1
10/19/2023 12:47:40 PM,AFO 46045 SS,1
10/19/2023 12:47:40 PM,AFO 46045 SS,1
10/19/2023 12:47:40 PM,AFO 46045 SS,1
10/19/2023 12:47:40 PM,AFO 46045 SS,1
10/19/2023 12:47:40 PM,AFO 46045 SS,1
10/19/2023 12:47:40 PM,AFO 46045 SS,1
10/19/2023 12:47:40 PM,AFO 46045 SS,1
10/19/2023 12:47:40 PM,AFO 46045 SS,1
10/19/2023 12:47:40 PM,AFO 46045 SS,1
10/19/2023 12:47:40 PM,AFO 46045 SS,1
10/19/2023 12:47:40 PM,AFO 46045 SS,1
10/19/2023 12:47:40 PM,AFO 46045 SS,1
10/19/2023 12:47:40 PM,AFO 46045 SS,1
10/19/2023 12:47:40 PM,AFO 46045 SS,1
10/19/2023 12:47:40 PM,AFO 46045 SS,1
10/19/2023 12:47:40 PM,AFO 46045 SS,1
10/19/2023 12:47:40 PM,AFO 46045 SS,1
10/19/2023 12:47:40 PM,AFO 46045 SS,1
10/19/2023 12:47:40 PM,AFO 46045 SS,1
10/19/2023 12:47:40 PM,AFO 46045 SS,1
10/19/2023 12:47:40 PM,AFO 46045 SS,1
10/19/2023 12:47:40 PM,AFO 46045 SS,1
10/19/2023 12:47:40 PM,AFO 46045 SS,1
10/19/2023 12:47:40 PM,AFO 46045 SS,1
10/19/2023 12:47:40 PM,AFO 46045 SS,1
10/19/2023 12:47:40 PM,AFO 46045 SS,1
10/19/2023 12:47:40 PM,AFO 46045 SS,1
10/19/2023 12:47:40 PM,AFO 46045 SS,1
10/19/2023 12:47:40 PM,AFO 46045 SS,1
10/19/2023 12:47:40 PM,AFO 46045 SS,1
10/19/2023 12:47:40 PM,AFO 46045 SS,1
10/19/2023 12:47:40 PM,AFO 46045 SS,1
10/19/2023 12:47:40 PM,AFO 46045 SS,1
10/19/2023 12:47:40 PM,AFO 46045 SS,1
10/19/2023 12:47:40 PM,AFO 46045 SS,1
10/19/2023 12:47:40 PM,AFO 46045 SS,1
10/19/2023 12:47:40 PM,AFO 46045 SS,1
10/19/2023 12:47:40 PM,AFO 46045 SS,1
10/19/2023 12:47:40 PM,AFO 46045 SS,1
10/19/2023 12:47:40 PM,AFO 46045 SS,1
10/19/2023 12:47:40 PM,AFO 46045 SS,1
10/19/2023 12:47:40 PM,AFO 46045 SS,1
10/19/2023 12:47:40 PM,AFO 46045 SS,1
10/19/2023 12:47:40 PM,AFO 46045 SS,1
10/19/2023 12:47:40 PM,AFO 46045 SS,1
10/19/2023 12:47:40 PM,AFO 46045 SS,1
10/19/2023 12:47:40 PM,AFO 46045 SS,1
10/19/2023 12:47:40 PM,AFO 46045 SS,1
10/19/2023 12:47:40 PM,AFO 46045 SS,1
10/19/2023 12:47:40 PM,AFO 46045 SS,1
10/19/2023 12:47:40 PM,AFO 46045 SS,1
10/19/2023 12:47:40 PM,AFO 46045 SS,1
10/19/2023 12:47:40 PM,AFO 46045 SS,1
10/19/2023 12:47:40 PM,AFO 46045 SS,1
10/19/2023 12:47:40 PM,AFO 46045 SS,1
10/19/2023 12:47:40 PM,AFO 46045 SS,1
10/19/2023 12:47:40 PM,AFO 46045 SS,1
10/19/2023 12:47:40 PM,AFO 46045 SS,1
10/19/2023 12:47:40 PM,AFO 46045 SS,1
10/19/2023 12:47:40 PM,AFO 46045 SS,1
10/19/2023 12:47:40 PM,AFO 46045 SS,1
10/19/2023 12:47:40 PM,AFO 46045 SS,1
10/19/2023 12:47:40 PM,AFO 46045 SS,1
10/19/2023 12:47:40 PM,AFO 46045 SS,1
10/19/2023 12:47:40 PM,AFO 46045 SS,1
10/19/2023 12:47:40 PM,AFO 46045 SS,1
10/19/2023 6:28:03 AM,AFO 46045 SS,1
10/19/2023 6:28:05 AM,AFO 46045 SS,1
10/19/2023 6:28:23 AM,AFO 46045 SS,1
10/19/2023 7:02:29 AM,AFO 46045 SS,1
10/19/2023 7:02:53 AM,AFO 46045 SS,1
10/19/2023 7:02:56 AM,AFO 46045 SS,1
10/19/2023 7:13:30 AM,AFO 46045 SS,1
10/19/2023 7:13:38 AM,AFO 46045 SS,1
10/19/2023 7:13:41 AM,AFO 46045 SS,1
10/19/2023 7:54:43 AM,AFO 46045 SS,1
10/2/2023 10:59:24 AM,AFO 46045 SS,1
10/2/2023 10:59:32 AM,AFO 46045 SS,1
10/2/2023 11:25:03 AM,AFO 46045 SS,1
10/2/2023 11:33:03 AM,AFO 46045 SS,1
10/2/2023 12:35:21 PM,AFO 46045 SS,1
10/2/2023 12:55:20 PM,AFO 46045 SS,1
10/20/2023 11:01:10 AM,AFO 46045 SS,1
10/20/2023 11:01:13 AM,AFO 46045 SS,1
10/20/2023 6:12:44 AM,AFO 46045 SS,1
10/20/2023 6:12:45 AM,AFO 46045 SS,1
10/20/2023 6:13:23 AM,AFO 46045 SS,1
10/20/2023 6:13:26 AM,AFO 46045 SS,1
10/20/2023 6:13:27 AM,AFO 46045 SS,1
10/20/2023 6:25:17 AM,AFO 46045 SS,1
10/20/2023 6:25:55 AM,AFO 46045 SS,1
10/23/2023 7:22:55 AM,AFO 46045 SS,1
10/23/2023 7:22:57 AM,AFO 46045 SS,1
10/23/2023 7:23:57 AM,AFO 46045 SS,1
10/23/2023 7:34:30 AM,AFO 46045 SS,1
10/23/2023 7:34:33 AM,AFO 46045 SS,1
10/23/2023 8:00:02 AM,AFO 46045 SS,1
10/23/2023 8:01:46 AM,AFO 46045 SS,1
10/23/2023 8:03:51 AM,AFO 46045 SS,1
10/23/2023 8:03:53 AM,AFO 46045 SS,1
10/23/2023 8:05:32 AM,AFO 46045 SS,1
10/23/2023 8:05:35 AM,AFO 46045 SS,1
10/23/2023 8:06:42 AM,AFO 46045 SS,1
10/23/2023 8:06:47 AM,AFO 46045 SS,1
10/23/2023 8:13:41 AM,AFO 46045 SS,1
10/23/2023 8:13:43 AM,AFO 46045 SS,1
10/23/2023 8:13:45 AM,AFO 46045 SS,1
10/23/2023 8:15:45 AM,AFO 46045 SS,1
10/23/2023 9:28:09 AM,AFO 46045 SS,1
10/23/2023 9:28:33 AM,AFO 46045 SS,1
10/23/2023 9:30:33 AM,AFO 46045 SS,1
10/23/2023 9:30:54 AM,AFO 46045 SS,1
10/23/2023 9:31:10 AM,AFO 46045 SS,1
10/24/2023 10:11:59 AM,AFO 46045 SS,1
10/24/2023 10:12:03 AM,AFO 46045 SS,1
10/24/2023 6:11:05 AM,AFO 46045 SS,1
10/24/2023 6:11:13 AM,AFO 46045 SS,1
10/24/2023 6:17:25 AM,AFO 46045 SS,1
10/24/2023 6:17:27 AM,AFO 46045 SS,1
10/25/2023 9:42:24 AM,AFO 46045 SS,1
10/26/2023 10:00:27 AM,AFO 46045 SS,1
10/26/2023 10:00:35 AM,AFO 46045 SS,1
10/26/2023 10:00:36 AM,AFO 46045 SS,1
10/26/2023 11:55:14 AM,AFO 46045 SS,1
10/26/2023 7:20:10 AM,AFO 46045 SS,1
10/26/2023 7:20:12 AM,AFO 46045 SS,1
10/26/2023 7:21:03 AM,AFO 46045 SS,1
10/26/2023 7:21:05 AM,AFO 46045 SS,1
10/26/2023 7:21:07 AM,AFO 46045 SS,1
10/26/2023 7:21:09 AM,AFO 46045 SS,1
10/26/2023 7:45:16 AM,AFO 46045 SS,1
10/26/2023 7:45:24 AM,AFO 46045 SS,1
10/26/2023 9:38:40 AM,AFO 46045 SS,1
10/26/2023 9:38:43 AM,AFO 46045 SS,1
10/27/2023 12:04:08 PM,AFO 46045 SS,1
10/27/2023 12:17:02 PM,AFO 46045 SS,1
10/27/2023 12:18:10 PM,AFO 46045 SS,1
10/27/2023 12:18:11 PM,AFO 46045 SS,1
10/27/2023 12:18:13 PM,AFO 46045 SS,1
10/27/2023 12:18:23 PM,AFO 46045 SS,1
10/27/2023 1:20:59 PM,AFO 46045 SS,1
10/27/2023 8:13:55 AM,AFO 46045 SS,1
10/27/2023 8:13:58 AM,AFO 46045 SS,1
10/27/2023 8:14:02 AM,AFO 46045 SS,1
10/27/2023 8:14:32 AM,AFO 46045 SS,1
10/27/2023 8:14:37 AM,AFO 46045 SS,1
10/27/2023 8:14:48 AM,AFO 46045 SS,1
10/3/2023 11:53:58 AM,AFO 46045 SS,1
10/3/2023 11:54:13 AM,AFO 46045 SS,1
10/3/2023 11:54:16 AM,AFO 46045 SS,1
10/3/2023 5:28:47 AM,AFO 46045 SS,1
10/3/2023 5:29:00 AM,AFO 46045 SS,1
10/3/2023 5:29:07 AM,AFO 46045 SS,1
10/3/2023 7:11:36 AM,AFO 46045 SS,1
10/3/2023 7:11:53 AM,AFO 46045 SS,1
10/3/2023 7:11:54 AM,AFO 46045 SS,1
10/3/2023 7:12:16 AM,AFO 46045 SS,1
10/30/2023 9:28:47 AM,AFO 46045 SS,1
10/30/2023 9:29:09 AM,AFO 46045 SS,1
10/30/2023 9:39:08 AM,AFO 46045 SS,1
