Date,Sku,ShippedQty
2/14/2025 3:08:10 PM,BOK-FGS-W002-02-AA1US,1
2/14/2025 3:08:10 PM,BOK-FGS-W002-02-AA1US,5
2/14/2025 3:08:10 PM,BOK-FGS-W002-02-AA1US,1
2/14/2025 3:08:10 PM,BOK-FGS-W002-02-AA1US,1
2/14/2025 3:08:10 PM,BOK-FGS-W002-02-AA1US,1
2/14/2025 3:08:10 PM,BOK-FGS-W002-02-AA1US,1
2/14/2025 3:08:10 PM,BOK-FGS-W002-02-AA1US,1
2/14/2025 3:08:10 PM,BOK-FGS-W002-02-AA1US,1
2/14/2025 3:08:10 PM,BOK-FGS-W002-02-AA1US,1
2/14/2025 3:08:10 PM,BOK-FGS-W002-02-AA1US,1
2/14/2025 3:08:10 PM,BOK-FGS-W002-02-AA1US,1
2/14/2025 3:08:10 PM,BOK-FGS-W002-02-AA1US,1
2/14/2025 3:08:10 PM,BOK-FGS-W002-02-AA1US,2
2/14/2025 3:08:10 PM,BOK-FGS-W002-02-AA1US,2
2/14/2025 3:08:10 PM,BOK-FGS-W002-02-AA1US,2
2/14/2025 3:08:10 PM,BOK-FGS-W002-02-AA1US,1
2/14/2025 3:08:10 PM,BOK-FGS-W002-02-AA1US,1
2/14/2025 3:08:10 PM,BOK-FGS-W002-02-AA1US,2
2/14/2025 3:08:10 PM,BOK-FGS-W002-02-AA1US,2
2/14/2025 3:08:10 PM,BOK-FGS-W002-02-AA1US,1
2/14/2025 3:08:10 PM,BOK-FGS-W002-02-AA1US,1
2/14/2025 3:08:10 PM,BOK-FGS-W002-02-AA1US,2
2/14/2025 3:08:10 PM,BOK-FGS-W002-02-AA1US,1
2/14/2025 3:08:10 PM,BOK-FGS-W002-02-AA1US,1
2/14/2025 3:08:10 PM,BOK-FGS-W002-02-AA1US,2
2/14/2025 3:08:10 PM,BOK-FGS-W002-02-AA1US,1
2/14/2025 3:08:10 PM,BOK-FGS-W002-02-AA1US,1
2/14/2025 3:08:10 PM,BOK-FGS-W002-02-AA1US,1
2/14/2025 3:08:10 PM,BOK-FGS-W002-02-AA1US,1
2/14/2025 3:08:10 PM,BOK-FGS-W002-02-AA1US,2
2/14/2025 3:08:10 PM,BOK-FGS-W002-02-AA1US,1
2/14/2025 3:08:10 PM,BOK-FGS-W002-02-AA1US,2
2/14/2025 3:08:10 PM,BOK-FGS-W002-02-AA1US,1
2/14/2025 3:08:10 PM,BOK-FGS-W002-02-AA1US,1
2/14/2025 3:08:10 PM,BOK-FGS-W002-02-AA1US,1
2/14/2025 3:08:10 PM,BOK-FGS-W002-02-AA1US,2
2/14/2025 3:08:10 PM,BOK-FGS-W002-02-AA1US,2
2/14/2025 3:08:10 PM,BOK-FGS-W002-02-AA1US,2
2/14/2025 3:08:10 PM,BOK-FGS-W002-02-AA1US,3
2/14/2025 3:08:10 PM,BOK-FGS-W002-02-AA1US,1
2/14/2025 3:08:10 PM,BOK-FGS-W002-02-AA1US,2
2/14/2025 3:08:10 PM,BOK-FGS-W002-02-AA1US,1
2/14/2025 3:08:10 PM,BOK-FGS-W002-02-AA1US,1
2/14/2025 3:08:10 PM,BOK-FGS-W002-02-AA1US,1
2/14/2025 3:08:10 PM,BOK-FGS-W002-02-AA1US,2
2/14/2025 3:08:10 PM,BOK-FGS-W002-02-AA1US,1
2/14/2025 3:08:10 PM,BOK-FGS-W002-02-AA1US,1
2/14/2025 3:08:10 PM,BOK-FGS-W002-02-AA1US,1
2/14/2025 3:08:10 PM,BOK-FGS-W002-02-AA1US,1
2/14/2025 3:08:10 PM,BOK-FGS-W002-02-AA1US,1
2/14/2025 3:08:10 PM,BOK-FGS-W002-02-AA1US,1
2/14/2025 3:08:10 PM,BOK-FGS-W002-02-AA1US,2
2/14/2025 3:08:10 PM,BOK-FGS-W002-02-AA1US,1
2/14/2025 3:08:10 PM,BOK-FGS-W002-02-AA1US,2
2/14/2025 3:08:10 PM,BOK-FGS-W002-02-AA1US,2
2/14/2025 3:08:10 PM,BOK-FGS-W002-02-AA1US,1
2/14/2025 3:08:10 PM,BOK-FGS-W002-02-AA1US,1
2/14/2025 3:08:10 PM,BOK-FGS-W002-02-AA1US,1
2/14/2025 3:08:10 PM,BOK-FGS-W002-02-AA1US,1
2/14/2025 3:22:27 PM,BOK-FGS-W002-02-AA1US,2
2/14/2025 3:22:27 PM,BOK-FGS-W002-02-AA1US,1
2/14/2025 3:22:27 PM,BOK-FGS-W002-02-AA1US,2
2/14/2025 3:22:27 PM,BOK-FGS-W002-02-AA1US,2
2/14/2025 3:22:27 PM,BOK-FGS-W002-02-AA1US,1
2/14/2025 3:22:27 PM,BOK-FGS-W002-02-AA1US,1
2/14/2025 3:22:27 PM,BOK-FGS-W002-02-AA1US,1
2/14/2025 3:22:27 PM,BOK-FGS-W002-02-AA1US,1
2/14/2025 3:56:57 PM,BOK-FGS-W002-02-AA1US,1
2/14/2025 3:56:57 PM,BOK-FGS-W002-02-AA1US,1
2/14/2025 3:56:57 PM,BOK-FGS-W002-02-AA1US,1
2/14/2025 3:56:57 PM,BOK-FGS-W002-02-AA1US,1
2/14/2025 3:56:57 PM,BOK-FGS-W002-02-AA1US,1
2/14/2025 3:56:57 PM,BOK-FGS-W002-02-AA1US,3
2/14/2025 3:56:57 PM,BOK-FGS-W002-02-AA1US,1
2/14/2025 3:56:57 PM,BOK-FGS-W002-02-AA1US,1
2/14/2025 3:56:57 PM,BOK-FGS-W002-02-AA1US,1
2/14/2025 3:56:57 PM,BOK-FGS-W002-02-AA1US,1
2/14/2025 3:56:57 PM,BOK-FGS-W002-02-AA1US,2
2/14/2025 3:56:57 PM,BOK-FGS-W002-02-AA1US,1
2/14/2025 3:56:57 PM,BOK-FGS-W002-02-AA1US,2
2/14/2025 3:56:57 PM,BOK-FGS-W002-02-AA1US,2
2/14/2025 3:56:57 PM,BOK-FGS-W002-02-AA1US,1
2/14/2025 3:56:57 PM,BOK-FGS-W002-02-AA1US,1
2/14/2025 3:56:57 PM,BOK-FGS-W002-02-AA1US,1
2/14/2025 3:56:57 PM,BOK-FGS-W002-02-AA1US,1
2/14/2025 3:56:57 PM,BOK-FGS-W002-02-AA1US,1
2/14/2025 3:56:57 PM,BOK-FGS-W002-02-AA1US,2
2/14/2025 3:56:57 PM,BOK-FGS-W002-02-AA1US,2
2/14/2025 3:56:57 PM,BOK-FGS-W002-02-AA1US,1
2/14/2025 3:56:57 PM,BOK-FGS-W002-02-AA1US,1
2/14/2025 3:56:57 PM,BOK-FGS-W002-02-AA1US,4
2/14/2025 3:56:57 PM,BOK-FGS-W002-02-AA1US,3
2/14/2025 3:58:21 PM,BOK-FGS-W002-02-AA1US,1
2/14/2025 3:58:21 PM,BOK-FGS-W002-02-AA1US,1
2/14/2025 3:58:21 PM,BOK-FGS-W002-02-AA1US,2
2/14/2025 3:58:21 PM,BOK-FGS-W002-02-AA1US,3
2/14/2025 3:58:21 PM,BOK-FGS-W002-02-AA1US,2
2/14/2025 3:58:21 PM,BOK-FGS-W002-02-AA1US,1
2/14/2025 3:58:21 PM,BOK-FGS-W002-02-AA1US,1
2/14/2025 3:58:21 PM,BOK-FGS-W002-02-AA1US,1
2/14/2025 3:58:21 PM,BOK-FGS-W002-02-AA1US,1
2/14/2025 3:58:21 PM,BOK-FGS-W002-02-AA1US,1
2/14/2025 3:58:21 PM,BOK-FGS-W002-02-AA1US,1
2/14/2025 3:58:21 PM,BOK-FGS-W002-02-AA1US,2
2/14/2025 3:58:21 PM,BOK-FGS-W002-02-AA1US,1
2/14/2025 3:58:21 PM,BOK-FGS-W002-02-AA1US,3
2/14/2025 3:58:21 PM,BOK-FGS-W002-02-AA1US,1
2/14/2025 3:58:21 PM,BOK-FGS-W002-02-AA1US,1
2/14/2025 3:58:21 PM,BOK-FGS-W002-02-AA1US,1
2/14/2025 3:58:21 PM,BOK-FGS-W002-02-AA1US,1
2/14/2025 3:58:21 PM,BOK-FGS-W002-02-AA1US,3
2/14/2025 3:58:21 PM,BOK-FGS-W002-02-AA1US,2
