,Sku,Created,Quantity
536,0043121-X,11/3/2023 1:40:16 PM,12
537,0043121-X,11/3/2023 1:40:38 PM,12
538,0043121-X,11/3/2023 1:44:01 PM,12
539,0043121-X,11/3/2023 1:46:03 PM,12
540,0043121-X,11/3/2023 1:46:44 PM,12
541,0043121-X,11/3/2023 1:48:43 PM,12
542,0043121-X,11/3/2023 1:50:50 PM,12
543,0043121-X,11/3/2023 1:53:42 PM,24
544,0043121-X,11/3/2023 1:55:00 PM,12
545,0043121-X,11/3/2023 1:55:01 PM,12
546,0043121-X,11/3/2023 1:55:04 PM,12
547,0043121-X,11/3/2023 2:01:14 PM,12
548,0043121-X,11/3/2023 2:05:24 PM,12
549,0043121-X,11/3/2023 2:07:51 PM,12
550,0043121-X,11/3/2023 2:09:03 PM,12
551,0043121-X,11/3/2023 2:10:21 PM,24
552,0043121-X,11/3/2023 2:13:30 PM,12
553,0043121-X,11/3/2023 2:17:43 PM,12
554,0043121-X,11/3/2023 2:17:47 PM,12
555,0043121-X,11/3/2023 2:23:26 PM,12
556,0043121-X,11/3/2023 2:26:20 PM,12
557,0043121-X,11/3/2023 2:30:14 PM,24
558,0043121-X,11/3/2023 2:38:08 PM,12
559,0043121-X,11/3/2023 2:43:44 PM,12
560,0043121-X,11/3/2023 2:45:14 PM,12
561,0043121-X,11/3/2023 2:53:16 PM,12
562,0043121-X,11/3/2023 2:53:19 PM,12
563,0043121-X,11/3/2023 3:08:48 PM,24
564,0043121-X,11/3/2023 3:09:59 PM,12
565,0043121-X,11/3/2023 3:14:28 PM,12
566,0043121-X,11/3/2023 3:18:51 PM,12
567,0043121-X,11/3/2023 3:55:26 PM,12
568,0043121-X,11/3/2023 4:39:34 PM,24
569,0043121-X,11/3/2023 5:16:55 PM,23
570,0043121-X,11/3/2023 5:17:00 PM,1
571,0043121-X,11/3/2023 7:09:01 PM,12
572,0043121-X,11/3/2023 7:14:28 PM,12
573,0043121-X,11/6/2023 1:04:10 PM,12
574,0043121-X,11/6/2023 1:06:27 PM,12
575,0043121-X,11/6/2023 1:20:49 PM,12
576,0043121-X,11/6/2023 1:23:43 PM,24
577,0043121-X,11/6/2023 1:25:56 PM,24
578,0043121-X,11/6/2023 1:32:39 PM,24
579,0043121-X,11/6/2023 1:34:00 PM,12
580,0043121-X,11/6/2023 1:36:24 PM,24
581,0043121-X,11/6/2023 1:37:28 PM,12
582,0043121-X,11/6/2023 1:49:19 PM,12
583,0043121-X,11/6/2023 2:38:51 PM,12
584,0043121-X,11/6/2023 3:10:27 PM,24
585,0043121-X,11/6/2023 3:21:02 PM,24
586,0043121-X,11/6/2023 3:25:05 PM,24
587,0043121-X,11/6/2023 3:31:26 PM,24
588,0043121-X,11/6/2023 3:32:13 PM,12
589,0043121-X,11/6/2023 3:33:27 PM,24
590,0043121-X,11/6/2023 3:35:49 PM,12
591,0043121-X,11/6/2023 3:37:31 PM,24
592,0043121-X,11/6/2023 4:03:43 PM,24
593,0043121-X,11/6/2023 4:07:07 PM,12
594,0043121-X,11/6/2023 4:07:10 PM,12
595,0043121-X,11/6/2023 4:09:59 PM,12
596,0043121-X,11/6/2023 4:10:01 PM,36
597,0043121-X,11/6/2023 4:10:10 PM,24
598,0043121-X,11/6/2023 4:11:36 PM,12
599,0043121-X,11/6/2023 4:13:59 PM,24
600,0043121-X,11/6/2023 4:20:02 PM,12
601,0043121-X,11/6/2023 4:20:03 PM,24
602,0043121-X,11/6/2023 4:20:05 PM,36
603,0043121-X,11/6/2023 4:20:09 PM,24
604,0043121-X,11/6/2023 4:20:16 PM,24
605,0043121-X,11/6/2023 4:20:19 PM,24
606,0043121-X,11/6/2023 4:20:23 PM,24
607,0043121-X,11/6/2023 4:21:37 PM,48
608,0043121-X,11/6/2023 4:21:50 PM,36
609,0043121-X,11/6/2023 4:23:40 PM,24
610,0043121-X,11/6/2023 4:29:01 PM,24
611,0043121-X,11/6/2023 4:37:24 PM,24
612,0043121-X,11/6/2023 4:43:55 PM,24
613,0043121-X,11/6/2023 4:44:20 PM,24
614,0043121-X,11/6/2023 4:44:38 PM,24
615,0043121-X,11/6/2023 4:47:41 PM,24
616,0043121-X,11/6/2023 4:50:24 PM,12
617,0043121-X,11/6/2023 4:50:32 PM,12
618,0043121-X,11/6/2023 4:52:04 PM,12
619,0043121-X,11/6/2023 4:53:38 PM,12
620,0043121-X,11/6/2023 4:55:45 PM,24
621,0043121-X,11/6/2023 4:58:06 PM,48
622,0043121-X,11/6/2023 4:58:45 PM,12
623,0043121-X,11/6/2023 5:06:16 PM,12
624,0043121-X,11/6/2023 5:41:12 PM,24
625,0043121-X,11/6/2023 5:43:16 PM,12
626,0043121-X,11/6/2023 5:45:07 PM,24
627,0043121-X,11/6/2023 5:58:17 PM,12
628,0043121-X,11/6/2023 6:00:18 PM,24
629,0043121-X,11/6/2023 6:05:26 PM,12
630,0043121-X,11/6/2023 6:22:54 PM,24
631,0043121-X,11/6/2023 6:28:55 PM,12
632,0043121-X,11/6/2023 6:34:05 PM,12
633,0043121-X,11/6/2023 6:36:22 PM,24
634,0043121-X,11/6/2023 6:39:42 PM,12
635,0043121-X,11/6/2023 6:42:32 PM,12
636,0043121-X,11/6/2023 7:11:50 PM,24
637,0043121-X,11/6/2023 8:00:23 PM,12
638,0043121-X,11/7/2023 7:58:49 PM,12
639,0043121-X,11/8/2023 12:20:58 PM,12
640,0043121-X,11/8/2023 12:24:11 PM,24
641,0043121-X,11/8/2023 12:27:52 PM,24
642,0043121-X,11/8/2023 12:36:14 PM,24
643,0043121-X,11/8/2023 12:44:01 PM,48
644,0043121-X,11/8/2023 12:46:58 PM,24
645,0043121-X,11/8/2023 12:49:14 PM,12
646,0043121-X,11/8/2023 12:49:17 PM,96
647,0043121-X,11/8/2023 12:49:36 PM,24
648,0043121-X,11/8/2023 12:52:28 PM,12
649,0043121-X,11/8/2023 1:09:08 PM,12
650,0043121-X,11/8/2023 1:12:28 PM,36
651,0043121-X,11/8/2023 1:15:33 PM,24
652,0043121-X,11/8/2023 1:17:15 PM,12
653,0043121-X,11/8/2023 1:19:43 PM,12
654,0043121-X,11/8/2023 1:20:35 PM,12
655,0043121-X,11/8/2023 1:30:45 PM,12
656,0043121-X,11/8/2023 1:30:52 PM,24
657,0043121-X,11/8/2023 1:32:33 PM,24
658,0043121-X,11/8/2023 1:35:28 PM,24
659,0043121-X,11/8/2023 1:36:40 PM,12
660,0043121-X,11/8/2023 1:37:29 PM,12
661,0043121-X,11/8/2023 1:38:55 PM,12
662,0043121-X,11/8/2023 1:39:10 PM,24
663,0043121-X,11/8/2023 1:45:39 PM,12
664,0043121-X,11/8/2023 1:47:26 PM,24
665,0043121-X,11/8/2023 1:54:07 PM,24
666,0043121-X,11/8/2023 1:54:36 PM,12
667,0043121-X,11/8/2023 1:57:40 PM,24
668,0043121-X,11/8/2023 2:00:07 PM,24
669,0043121-X,11/8/2023 2:38:02 PM,12
670,0043121-X,11/8/2023 2:38:04 PM,12
671,0043121-X,11/8/2023 2:45:29 PM,12
672,0043121-X,11/8/2023 3:35:36 PM,12
673,0043121-X,11/8/2023 3:45:25 PM,12
674,0043121-X,11/8/2023 4:15:31 PM,24
675,0043121-X,11/8/2023 4:17:34 PM,12
676,0043121-X,11/8/2023 4:18:13 PM,24
677,0043121-X,11/8/2023 4:20:59 PM,12
678,0043121-X,11/8/2023 4:22:51 PM,12
679,0043121-X,11/8/2023 4:26:11 PM,24
680,0043121-X,11/8/2023 4:28:33 PM,36
681,0043121-X,11/8/2023 4:31:32 PM,12
682,0043121-X,11/8/2023 4:36:51 PM,24
683,0043121-X,11/8/2023 4:37:07 PM,36
684,0043121-X,11/8/2023 4:41:39 PM,12
685,0043121-X,11/8/2023 4:44:12 PM,12
686,0043121-X,11/8/2023 4:48:01 PM,12
687,0043121-X,11/8/2023 4:50:36 PM,84
688,0043121-X,11/8/2023 4:52:20 PM,24
689,0043121-X,11/8/2023 4:54:09 PM,24
690,0043121-X,11/8/2023 4:55:43 PM,12
691,0043121-X,11/8/2023 5:45:13 PM,12
692,0043121-X,11/8/2023 5:45:31 PM,12
693,0043121-X,11/8/2023 5:47:16 PM,24
694,0043121-X,11/8/2023 5:48:42 PM,12
695,0043121-X,11/8/2023 5:48:53 PM,12
696,0043121-X,11/8/2023 5:50:22 PM,12
697,0043121-X,11/8/2023 6:00:00 PM,12
698,0043121-X,11/8/2023 6:02:18 PM,24
699,0043121-X,11/8/2023 6:02:20 PM,24
700,0043121-X,11/8/2023 6:04:22 PM,12
701,0043121-X,11/8/2023 6:04:37 PM,12
702,0043121-X,11/8/2023 6:04:41 PM,12
703,0043121-X,11/8/2023 6:14:14 PM,12
704,0043121-X,11/8/2023 6:14:16 PM,12
705,0043121-X,11/8/2023 6:14:50 PM,12
706,0043121-X,11/8/2023 6:15:44 PM,96
707,0043121-X,11/8/2023 6:15:50 PM,48
708,0043121-X,11/8/2023 6:15:54 PM,24
709,0043121-X,11/8/2023 6:15:55 PM,24
710,0043121-X,11/8/2023 6:18:16 PM,12
711,0043121-X,11/8/2023 6:19:19 PM,12
712,0043121-X,11/8/2023 6:21:26 PM,24
713,0043121-X,11/8/2023 6:24:21 PM,12
714,0043121-X,11/8/2023 6:24:29 PM,24
715,0043121-X,11/8/2023 6:26:20 PM,12
716,0043121-X,11/8/2023 6:26:23 PM,24
717,0043121-X,11/8/2023 6:27:10 PM,12
718,0043121-X,11/8/2023 6:28:07 PM,36
719,0043121-X,11/8/2023 6:30:04 PM,12
720,0043121-X,11/8/2023 6:42:53 PM,12
721,0043121-X,11/8/2023 6:44:54 PM,12
722,0043121-X,11/8/2023 6:45:08 PM,12
723,0043121-X,11/8/2023 6:45:11 PM,24
724,0043121-X,11/8/2023 6:45:13 PM,24
725,0043121-X,11/8/2023 6:45:16 PM,24
726,0043121-X,11/8/2023 6:45:32 PM,24
727,0043121-X,11/8/2023 6:46:32 PM,12
728,0043121-X,11/8/2023 6:46:36 PM,24
729,0043121-X,11/8/2023 6:46:42 PM,12
730,0043121-X,11/8/2023 6:46:45 PM,24
731,0043121-X,11/8/2023 6:46:59 PM,36
732,0043121-X,11/8/2023 6:47:06 PM,24
733,0043121-X,11/8/2023 6:53:51 PM,24
734,0043121-X,11/8/2023 6:55:17 PM,24
735,0043121-X,11/8/2023 6:55:37 PM,24
736,0043121-X,11/8/2023 6:59:24 PM,12
737,0043121-X,11/8/2023 6:59:48 PM,12
738,0043121-X,11/8/2023 7:14:09 PM,12
739,0043121-X,11/8/2023 7:14:10 PM,12
740,0043121-X,11/8/2023 7:14:19 PM,12
741,0043121-X,11/8/2023 7:15:03 PM,24
742,0043121-X,11/8/2023 7:16:52 PM,12
743,0043121-X,11/8/2023 7:16:54 PM,12
744,0043121-X,11/8/2023 7:19:20 PM,12
745,0043121-X,11/8/2023 7:27:33 PM,36
746,0043121-X,11/8/2023 7:37:27 PM,12
747,0043121-X,11/8/2023 7:38:55 PM,12
748,0043121-X,11/8/2023 7:42:02 PM,12
749,0043121-X,11/8/2023 7:42:04 PM,24
750,0043121-X,11/8/2023 7:52:50 PM,24
751,0043121-X,11/8/2023 7:53:01 PM,24
752,0043121-X,11/8/2023 8:07:38 PM,12
753,0043121-X,11/9/2023 12:20:40 PM,12
754,0043121-X,11/9/2023 12:22:01 PM,36
755,0043121-X,11/9/2023 12:23:29 PM,24
756,0043121-X,11/9/2023 1:15:49 PM,12
757,0043121-X,11/9/2023 1:18:47 PM,24
758,0043121-X,11/9/2023 1:21:52 PM,12
759,0043121-X,11/9/2023 1:39:32 PM,12
760,0043121-X,11/9/2023 1:42:57 PM,36
761,0043121-X,11/9/2023 1:45:20 PM,24
762,0043121-X,11/9/2023 1:47:05 PM,24
763,0043121-X,11/9/2023 1:49:59 PM,12
764,0043121-X,11/9/2023 1:50:16 PM,24
765,0043121-X,11/9/2023 1:50:18 PM,24
766,0043121-X,11/9/2023 1:53:10 PM,24
767,0043121-X,11/9/2023 1:55:47 PM,24
768,0043121-X,11/9/2023 1:58:47 PM,12
769,0043121-X,11/9/2023 2:39:08 PM,24
770,0043121-X,11/9/2023 2:39:29 PM,24
771,0043121-X,11/9/2023 2:39:31 PM,12
772,0043121-X,11/9/2023 2:39:37 PM,24
773,0043121-X,11/9/2023 2:42:18 PM,12
774,0043121-X,11/9/2023 2:44:50 PM,12
775,0043121-X,11/9/2023 2:47:26 PM,12
776,0043121-X,11/9/2023 2:50:21 PM,24
777,0043121-X,11/9/2023 2:52:52 PM,12
778,0043121-X,11/9/2023 3:05:15 PM,12
779,0043121-X,11/9/2023 3:30:34 PM,12
780,0043121-X,11/9/2023 3:38:04 PM,12
781,0043121-X,11/9/2023 3:47:40 PM,24
782,0043121-X,11/9/2023 4:32:12 PM,12
783,0043121-X,11/9/2023 4:49:13 PM,12
784,0043121-X,11/10/2023 1:15:52 PM,12
785,0043121-X,11/10/2023 1:52:36 PM,24
786,0043121-X,11/10/2023 2:34:23 PM,12
787,0043121-X,11/10/2023 2:50:16 PM,24
788,0043121-X,11/10/2023 3:49:41 PM,12
789,0043121-X,11/10/2023 4:49:18 PM,24
790,0043121-X,11/10/2023 6:54:14 PM,12
791,0043121-X,11/10/2023 7:37:31 PM,12
792,0043121-X,11/10/2023 7:45:33 PM,12
793,0043121-X,11/10/2023 7:55:21 PM,24
794,0043121-X,11/10/2023 7:55:55 PM,24
795,0043121-X,11/10/2023 8:05:41 PM,24
796,0043121-X,11/10/2023 8:09:44 PM,24
797,0043121-X,11/10/2023 8:18:40 PM,12
798,0043121-X,11/10/2023 10:42:32 PM,36
799,0043121-X,11/10/2023 10:42:32 PM,24
800,0043121-X,11/10/2023 10:42:32 PM,12
801,0043121-X,11/10/2023 10:42:33 PM,84
802,0043121-X,11/10/2023 10:42:35 PM,108
803,0043121-X,11/13/2023 12:15:50 PM,24
804,0043121-X,11/13/2023 12:21:15 PM,12
805,0043121-X,11/13/2023 12:25:20 PM,12
806,0043121-X,11/13/2023 12:28:52 PM,12
807,0043121-X,11/13/2023 12:32:59 PM,24
808,0043121-X,11/13/2023 12:34:37 PM,12
809,0043121-X,11/13/2023 12:40:39 PM,12
810,0043121-X,11/13/2023 12:43:31 PM,12
811,0043121-X,11/13/2023 12:47:09 PM,12
812,0043121-X,11/13/2023 12:49:30 PM,12
813,0043121-X,11/13/2023 12:51:22 PM,12
814,0043121-X,11/13/2023 12:54:18 PM,12
815,0043121-X,11/13/2023 12:57:12 PM,12
816,0043121-X,11/13/2023 12:59:00 PM,12
817,0043121-X,11/13/2023 1:03:24 PM,12
818,0043121-X,11/13/2023 1:14:47 PM,12
819,0043121-X,11/13/2023 1:18:53 PM,12
820,0043121-X,11/13/2023 1:22:49 PM,12
821,0043121-X,11/13/2023 1:25:40 PM,12
822,0043121-X,11/13/2023 1:29:26 PM,12
823,0043121-X,11/13/2023 1:34:53 PM,12
824,0043121-X,11/13/2023 3:13:22 PM,12
825,0043121-X,11/13/2023 4:02:45 PM,24
826,0043121-X,11/13/2023 4:07:18 PM,24
827,0043121-X,11/13/2023 4:15:46 PM,48
828,0043121-X,11/13/2023 4:25:43 PM,12
829,0043121-X,11/13/2023 4:25:45 PM,12
830,0043121-X,11/13/2023 5:46:31 PM,12
831,0043121-X,11/13/2023 5:46:31 PM,36
832,0043121-X,11/13/2023 5:46:36 PM,36
833,0043121-X,11/13/2023 5:46:39 PM,48
834,0043121-X,11/13/2023 5:50:45 PM,72
835,0043121-X,11/13/2023 6:29:30 PM,12
836,0043121-X,11/13/2023 7:30:31 PM,12
837,0043121-X,11/13/2023 7:36:09 PM,12
838,0043121-X,11/13/2023 7:42:18 PM,12
839,0043121-X,11/13/2023 7:58:48 PM,12
840,0043121-X,11/13/2023 8:03:58 PM,12
841,0043121-X,11/13/2023 8:11:45 PM,12
842,0043121-X,11/14/2023 12:01:23 PM,12
843,0043121-X,11/14/2023 12:06:53 PM,12
844,0043121-X,11/14/2023 12:40:35 PM,12
845,0043121-X,11/14/2023 12:45:22 PM,12
846,0043121-X,11/14/2023 1:30:48 PM,12
847,0043121-X,11/14/2023 1:57:57 PM,24
848,0043121-X,11/14/2023 2:35:47 PM,12
849,0043121-X,11/14/2023 2:35:49 PM,12
850,0043121-X,11/14/2023 2:57:16 PM,24
851,0043121-X,11/14/2023 2:58:18 PM,24
852,0043121-X,11/14/2023 3:00:04 PM,12
853,0043121-X,11/14/2023 3:02:11 PM,24
854,0043121-X,11/14/2023 3:06:12 PM,12
855,0043121-X,11/14/2023 3:08:40 PM,24
856,0043121-X,11/14/2023 4:18:47 PM,12
857,0043121-X,11/14/2023 5:52:00 PM,12
858,0043121-X,11/14/2023 5:52:01 PM,24
859,0043121-X,11/14/2023 5:52:45 PM,24
860,0043121-X,11/14/2023 5:56:35 PM,12
861,0043121-X,11/14/2023 5:57:50 PM,24
862,0043121-X,11/14/2023 6:35:02 PM,12
863,0043121-X,11/14/2023 6:49:01 PM,12
864,0043121-X,11/14/2023 6:59:18 PM,24
865,0043121-X,11/14/2023 7:15:48 PM,12
866,0043121-X,11/14/2023 7:21:08 PM,24
867,0043121-X,11/14/2023 7:28:12 PM,12
868,0043121-X,11/14/2023 7:31:14 PM,12
869,0043121-X,11/14/2023 7:34:22 PM,12
870,0043121-X,11/14/2023 7:34:55 PM,12
871,0043121-X,11/14/2023 7:40:37 PM,24
872,0043121-X,11/14/2023 7:42:01 PM,12
873,0043121-X,11/14/2023 7:49:46 PM,12
874,0043121-X,11/15/2023 12:29:01 PM,12
875,0043121-X,11/15/2023 12:29:11 PM,12
876,0043121-X,11/15/2023 12:29:14 PM,24
877,0043121-X,11/15/2023 12:42:00 PM,12
878,0043121-X,11/15/2023 12:42:05 PM,12
879,0043121-X,11/15/2023 12:57:38 PM,12
880,0043121-X,11/15/2023 1:03:51 PM,12
881,0043121-X,11/15/2023 1:07:07 PM,12
882,0043121-X,11/15/2023 1:13:15 PM,12
883,0043121-X,11/15/2023 1:30:45 PM,12
884,0043121-X,11/15/2023 1:42:17 PM,12
885,0043121-X,11/15/2023 1:51:54 PM,12
886,0043121-X,11/15/2023 1:59:45 PM,12
887,0043121-X,11/15/2023 2:03:33 PM,12
888,0043121-X,11/15/2023 2:48:55 PM,12
889,0043121-X,11/15/2023 4:45:53 PM,24
890,0043121-X,11/15/2023 4:47:10 PM,12
891,0043121-X,11/15/2023 5:01:25 PM,24
892,0043121-X,11/15/2023 5:03:12 PM,12
893,0043121-X,11/15/2023 5:42:13 PM,24
894,0043121-X,11/15/2023 5:43:31 PM,12
895,0043121-X,11/15/2023 5:45:25 PM,12
896,0043121-X,11/15/2023 5:47:46 PM,12
897,0043121-X,11/15/2023 5:54:41 PM,12
898,0043121-X,11/15/2023 6:04:49 PM,12
899,0043121-X,11/15/2023 6:35:19 PM,12
900,0043121-X,11/15/2023 6:51:46 PM,12
901,0043121-X,11/15/2023 7:03:59 PM,12
902,0043121-X,11/15/2023 7:04:41 PM,24
903,0043121-X,11/15/2023 7:06:23 PM,12
904,0043121-X,11/15/2023 7:09:22 PM,24
905,0043121-X,11/15/2023 7:09:27 PM,12
906,0043121-X,11/15/2023 7:16:17 PM,12
907,0043121-X,11/15/2023 7:16:20 PM,12
908,0043121-X,11/15/2023 7:16:46 PM,12
909,0043121-X,11/15/2023 7:30:36 PM,12
910,0043121-X,11/15/2023 7:33:15 PM,24
911,0043121-X,11/15/2023 7:35:54 PM,24
912,0043121-X,11/15/2023 7:36:33 PM,24
913,0043121-X,11/15/2023 7:37:40 PM,24
914,0043121-X,11/15/2023 7:39:21 PM,24
915,0043121-X,11/15/2023 7:39:22 PM,24
916,0043121-X,11/15/2023 7:41:12 PM,12
917,0043121-X,11/15/2023 7:41:17 PM,24
918,0043121-X,11/15/2023 7:41:37 PM,24
919,0043121-X,11/15/2023 7:43:04 PM,12
920,0043121-X,11/15/2023 7:43:07 PM,12
921,0043121-X,11/15/2023 7:43:09 PM,12
922,0043121-X,11/15/2023 7:45:24 PM,12
923,0043121-X,11/15/2023 7:45:46 PM,24
924,0043121-X,11/15/2023 7:57:03 PM,24
925,0043121-X,11/15/2023 7:57:49 PM,12
926,0043121-X,11/15/2023 7:57:54 PM,24
927,0043121-X,11/15/2023 7:57:55 PM,12
928,0043121-X,11/15/2023 7:57:59 PM,48
929,0043121-X,11/15/2023 7:58:48 PM,12
930,0043121-X,11/15/2023 7:59:04 PM,24
931,0043121-X,11/15/2023 7:59:07 PM,12
932,0043121-X,11/15/2023 8:00:50 PM,24
933,0043121-X,11/15/2023 8:00:54 PM,12
934,0043121-X,11/15/2023 8:01:04 PM,12
935,0043121-X,11/15/2023 8:02:35 PM,24
936,0043121-X,11/15/2023 8:03:00 PM,24
937,0043121-X,11/15/2023 8:05:36 PM,24
938,0043121-X,11/15/2023 8:05:37 PM,24
939,0043121-X,11/15/2023 8:10:31 PM,12
940,0043121-X,11/15/2023 8:11:32 PM,36
941,0043121-X,11/15/2023 8:12:51 PM,12
942,0043121-X,11/15/2023 8:18:23 PM,12
943,0043121-X,11/15/2023 8:18:32 PM,12
944,0043121-X,11/15/2023 8:19:12 PM,12
945,0043121-X,11/16/2023 11:13:35 AM,12
946,0043121-X,11/16/2023 11:14:30 AM,12
947,0043121-X,11/16/2023 11:15:00 AM,24
948,0043121-X,11/16/2023 11:15:03 AM,24
949,0043121-X,11/16/2023 11:15:12 AM,12
950,0043121-X,11/16/2023 11:15:15 AM,24
951,0043121-X,11/16/2023 11:15:18 AM,24
952,0043121-X,11/16/2023 11:15:36 AM,24
953,0043121-X,11/16/2023 11:16:08 AM,12
954,0043121-X,11/16/2023 11:17:37 AM,60
955,0043121-X,11/16/2023 11:24:06 AM,12
956,0043121-X,11/16/2023 11:24:41 AM,12
957,0043121-X,11/16/2023 11:31:36 AM,12
958,0043121-X,11/16/2023 11:39:39 AM,24
959,0043121-X,11/16/2023 11:41:58 AM,12
960,0043121-X,11/16/2023 11:53:43 AM,12
961,0043121-X,11/16/2023 11:55:47 AM,12
962,0043121-X,11/16/2023 11:56:45 AM,12
963,0043121-X,11/16/2023 12:00:40 PM,2
964,0043121-X,11/16/2023 12:00:43 PM,3
965,0043121-X,11/16/2023 12:00:45 PM,67
966,0043121-X,11/16/2023 12:07:00 PM,12
967,0043121-X,11/16/2023 12:08:17 PM,12
968,0043121-X,11/16/2023 12:10:06 PM,12
969,0043121-X,11/16/2023 12:11:02 PM,12
970,0043121-X,11/16/2023 12:14:41 PM,12
971,0043121-X,11/16/2023 12:22:33 PM,12
972,0043121-X,11/16/2023 12:26:33 PM,12
973,0043121-X,11/16/2023 12:33:13 PM,24
974,0043121-X,11/16/2023 12:36:34 PM,12
975,0043121-X,11/16/2023 12:43:12 PM,12
976,0043121-X,11/16/2023 12:47:06 PM,12
977,0043121-X,11/16/2023 12:58:04 PM,12
978,0043121-X,11/16/2023 1:07:09 PM,12
979,0043121-X,11/16/2023 1:08:45 PM,12
980,0043121-X,11/16/2023 1:10:53 PM,12
981,0043121-X,11/16/2023 1:10:56 PM,12
982,0043121-X,11/16/2023 1:35:12 PM,12
983,0043121-X,11/16/2023 1:46:27 PM,12
984,0043121-X,11/16/2023 1:50:04 PM,12
985,0043121-X,11/16/2023 1:51:08 PM,24
986,0043121-X,11/16/2023 1:59:34 PM,12
987,0043121-X,11/16/2023 2:00:10 PM,24
988,0043121-X,11/16/2023 2:32:15 PM,24
989,0043121-X,11/16/2023 2:33:32 PM,12
990,0043121-X,11/16/2023 2:37:10 PM,12
991,0043121-X,11/16/2023 2:37:42 PM,12
992,0043121-X,11/16/2023 2:42:06 PM,12
993,0043121-X,11/16/2023 2:43:56 PM,24
994,0043121-X,11/16/2023 2:44:00 PM,24
995,0043121-X,11/16/2023 2:46:11 PM,12
996,0043121-X,11/16/2023 2:49:49 PM,12
997,0043121-X,11/16/2023 2:50:39 PM,12
998,0043121-X,11/16/2023 2:56:19 PM,12
999,0043121-X,11/16/2023 2:59:21 PM,12
1000,0043121-X,11/16/2023 3:00:29 PM,12
1001,0043121-X,11/16/2023 3:05:16 PM,12
1002,0043121-X,11/16/2023 3:08:50 PM,24
1003,0043121-X,11/16/2023 3:08:52 PM,60
1004,0043121-X,11/16/2023 3:13:53 PM,12
1005,0043121-X,11/16/2023 3:17:34 PM,12
1006,0043121-X,11/16/2023 3:20:10 PM,12
1007,0043121-X,11/16/2023 3:23:29 PM,12
1008,0043121-X,11/16/2023 3:23:35 PM,12
1009,0043121-X,11/16/2023 3:30:32 PM,12
1010,0043121-X,11/16/2023 3:30:36 PM,24
1011,0043121-X,11/16/2023 3:30:36 PM,24
1012,0043121-X,11/16/2023 3:30:40 PM,12
1013,0043121-X,11/16/2023 3:31:15 PM,24
1014,0043121-X,11/16/2023 3:31:18 PM,24
1015,0043121-X,11/16/2023 3:31:59 PM,12
1016,0043121-X,11/16/2023 3:34:29 PM,12
1017,0043121-X,11/16/2023 3:41:12 PM,12
1018,0043121-X,11/16/2023 3:49:11 PM,24
1019,0043121-X,11/16/2023 4:06:05 PM,12
1020,0043121-X,11/16/2023 4:09:06 PM,24
1021,0043121-X,11/16/2023 4:11:49 PM,12
1022,0043121-X,11/16/2023 4:13:36 PM,12
1023,0043121-X,11/16/2023 4:15:49 PM,24
1024,0043121-X,11/16/2023 4:20:58 PM,12
1025,0043121-X,11/16/2023 4:25:31 PM,24
1026,0043121-X,11/16/2023 4:32:37 PM,12
1027,0043121-X,11/16/2023 4:53:58 PM,12
1028,0043121-X,11/16/2023 5:01:07 PM,24
1029,0043121-X,11/16/2023 5:02:45 PM,24
1030,0043121-X,11/16/2023 5:03:07 PM,24
1031,0043121-X,11/16/2023 5:04:26 PM,24
1032,0043121-X,11/16/2023 5:40:06 PM,12
1033,0043121-X,11/16/2023 5:48:22 PM,24
1034,0043121-X,11/16/2023 5:49:50 PM,12
1035,0043121-X,11/16/2023 6:04:38 PM,24
1036,0043121-X,11/16/2023 6:05:43 PM,12
1037,0043121-X,11/16/2023 6:06:08 PM,24
1038,0043121-X,11/16/2023 6:10:17 PM,24
1039,0043121-X,11/16/2023 6:11:25 PM,24
1040,0043121-X,11/16/2023 6:19:14 PM,12
1041,0043121-X,11/16/2023 6:40:08 PM,24
1042,0043121-X,11/16/2023 6:40:14 PM,24
1043,0043121-X,11/16/2023 6:40:19 PM,12
1044,0043121-X,11/16/2023 6:45:08 PM,12
1045,0043121-X,11/16/2023 6:45:12 PM,24
1046,0043121-X,11/16/2023 6:53:16 PM,12
1047,0043121-X,11/16/2023 6:53:40 PM,36
1048,0043121-X,11/16/2023 6:58:02 PM,24
1049,0043121-X,11/16/2023 6:59:04 PM,12
1050,0043121-X,11/16/2023 7:13:26 PM,12
1051,0043121-X,11/16/2023 7:28:05 PM,12
1052,0043121-X,11/16/2023 7:28:08 PM,24
1053,0043121-X,11/16/2023 7:28:19 PM,24
1054,0043121-X,11/16/2023 7:29:30 PM,12
1055,0043121-X,11/16/2023 7:31:43 PM,24
1056,0043121-X,11/16/2023 7:39:46 PM,12
1057,0043121-X,11/16/2023 7:43:23 PM,48
1058,0043121-X,11/16/2023 7:50:54 PM,36
1059,0043121-X,11/16/2023 7:51:00 PM,36
1060,0043121-X,11/16/2023 7:53:33 PM,12
1061,0043121-X,11/16/2023 7:53:38 PM,12
1062,0043121-X,11/16/2023 7:54:18 PM,12
1063,0043121-X,11/16/2023 7:56:15 PM,12
1064,0043121-X,11/16/2023 7:58:59 PM,12
1065,0043121-X,11/16/2023 7:59:32 PM,24
1066,0043121-X,11/16/2023 8:01:49 PM,12
1067,0043121-X,11/16/2023 8:04:59 PM,36
1068,0043121-X,11/16/2023 8:06:54 PM,12
1069,0043121-X,11/16/2023 8:11:42 PM,12
1070,0043121-X,11/16/2023 8:12:18 PM,12
